,chemical1 [M],chemical2 [M],chemical3 [M],chemical4 [M],chemical5 [M]
0,4.457298333828808,0.15254237288135591,2.723970944309927,0.0,4.043052246692467
1,1.205413071197991,0.728813559322034,2.7322033898305085,0.0,5.540479004726714
2,0.3849006234702778,1.070414201183432,2.65207100591716,0.0,4.548101508277983
3,3.412843061828611,0.43217488789237674,2.270179372197309,0.0,5.704994500564556
4,3.096860212012707,0.5592391304347826,2.018478260869565,0.0,6.338021517157998
5,0.06861625038657906,1.091772151898734,2.2151898734177213,0.0,6.933654532771233
6,1.399950506800265,0.8429347826086957,2.233695652173913,0.0,6.338021517157998
7,5.565470774026475,0.2768729641693811,1.439739413680782,0.0,6.359917751794315
8,5.811563019136489,0.21598639455782315,1.6496598639455782,0.0,5.469172968629845
9,1.6045223990397648,0.7883333333333333,2.35,0.0,5.889878581601373
10,0.531608488806622,1.101589103291714,2.3189557321225878,0.0,5.445296373115002
11,0.19293959218870282,0.4766949152542373,3.406779661016949,0.0,6.850727418006679
12,0.9282241122529599,0.35618729096989965,3.5418060200668893,0.0,5.820933514592659
13,0.7850645475264459,0.9051724137931034,2.353448275862069,0.0,6.51187006974462
14,1.3192084799242356,0.6262135922330098,2.6699029126213594,0.0,6.490303097201511
15,7.25911086294094,0.06888633754305397,1.336394948335247,0.0,5.203515004066883
16,7.345291376887733,0.04723127035830619,1.0781758957654721,0.0,6.359917751794315
17,2.768313921880937,0.6218302094818081,2.1102535832414553,0.0,6.048976735128641
18,2.068418810995429,0.9029605263157895,1.8453947368421053,0.0,6.161122989964592
19,4.373336394734505,0.3229056203605514,1.7910922587486746,0.0,6.829885714720148
20,1.6443953481905806,0.4848993288590604,2.969798657718121,0.0,5.7515257290134185
21,0.7414096525641459,1.025806451612903,2.1225806451612903,0.0,6.5548648730724945
22,0.35793721471500545,0.734920634920635,2.8095238095238098,0.0,6.871525011868266
23,1.8458628083563264,0.19750283768444948,3.52099886492622,0.0,5.445296373115002
24,0.4562204448780058,0.2697963800904977,4.001131221719457,0.0,5.516764101318931
25,0.6407317873357473,0.8126338329764454,2.5760171306209854,0.0,6.640302083968141
26,0.2531605830479103,1.101081081081081,2.2216216216216216,0.0,6.447029258239339
27,1.17128601302981,0.5353697749196141,2.8906752411575565,0.0,6.61901146067421
28,5.941903374822413,0.44350961538461536,1.4206730769230766,0.0,4.205033506575979
29,1.0514257332943473,0.956896551724138,2.127155172413793,0.0,6.51187006974462
30,0.7855397681968616,0.6657838983050847,2.755296610169492,0.0,6.85072741800668
31,4.242952484336146,0.13129496402877697,2.816546762589928,0.0,4.258509334179409
32,5.697032365430007,0.08333333333333333,1.781045751633987,0.0,6.29408593524068
33,2.6880651076101203,0.6815068493150684,2.191780821917808,0.0,5.3250957039135685
34,1.3300103094908329,1.0064629847238544,2.309048178613396,0.0,4.702905400937876
35,2.1271037619839506,0.35443037974683544,2.740506329113924,0.0,6.933654532771234
36,2.28547748584919,0.5730958230958231,2.959459459459459,0.0,3.7119259365620434
37,0.3768725687513149,1.1419466975666281,2.409038238702202,0.0,5.006055549947399
38,1.1409524791553176,0.776470588235294,2.4128342245989307,0.0,6.661547165821872
39,3.651569710345411,0.23522727272727273,2.618181818181818,0.0,5.421365512610353
40,3.115889343480624,0.17407407407407405,3.4,0.0,3.599370244311949
41,3.6178911043784003,0.7508513053348468,1.5970488081725314,0.0,5.445296373115001
42,0.8644279782920525,1.0199335548172759,2.212624584717608,0.0,5.958365541852549
43,2.03104101144274,0.42405063291139244,2.645569620253165,0.0,6.933654532771234
44,7.105050757840507,0.29130901287553645,0.6469957081545065,0.0,6.597675149347459
45,2.3376698803577654,0.8822544642857142,1.8448660714285716,0.0,5.79784922876385
46,3.6145705468507194,0.5740540540540541,1.7254054054054055,0.0,6.447029258239339
47,3.806249274015565,0.013714285714285714,3.017142857142857,0.0,5.300890723441234
48,2.5525245143807407,0.009493670886075948,3.2341772151898733,0.0,6.933654532771234
49,4.02879207431083,0.5693548387096773,1.5193548387096771,0.0,6.5548648730724945
50,0.6815985072569339,0.8986332574031891,2.6719817767653757,0.0,5.373340254968905
51,1.1943277050894126,0.29508196721311475,3.4491803278688526,0.0,6.2278224346440725
52,2.294007715882856,0.47218934911242605,2.9680473372781067,0.0,4.548101508277982
53,0.8167487669333429,1.030829596412556,2.270179372197309,0.0,5.704994500564556
54,0.49877218172378485,0.7028753993610224,2.8370607028753994,0.0,6.746074988830964
55,4.815800611895826,0.14967811158798283,1.9860515021459229,0.0,6.597675149347458
56,7.292125489966981,0.23971797884841362,1.0928319623971798,0.0,4.702905400937874
57,2.2184528017799687,0.8824604141291108,2.3276492082825824,0.0,3.9062593029012747
58,0.2513226116432064,1.1181818181818182,2.4204545454545454,0.0,5.421365512610354
59,2.3032089882980036,0.4989270386266094,2.4463519313304722,0.0,6.597675149347459
60,4.387867107561167,0.3958579881656805,2.155029585798817,0.0,4.548101508277982
61,1.677201113978848,0.9912891986062718,2.1219512195121952,0.0,4.956117343054812
62,1.2897488995077326,0.6400862068965516,2.6508620689655173,0.0,6.51187006974462
63,3.815327430149128,0.09014423076923075,3.108173076923077,0.0,4.205033506575979
64,8.620273744059308,0.12971985383678442,0.8806333739342265,0.0,3.9062593029012747
65,3.4058258470183684,0.7393867924528302,1.9033018867924527,0.0,4.625777282248246
66,0.7115855997284042,1.0541022592152198,2.557669441141498,0.0,4.443671771731355
67,0.7762658761966309,0.40607734806629836,3.4707182320441987,0.0,6.0037712613560945
68,1.4318303193094333,0.5875739644970415,3.1349112426035504,0.0,4.548101508277982
69,0.31694021176241666,1.179814385150812,2.3665893271461713,0.0,4.981115412978422
70,2.4582973577989167,0.8025477707006369,1.7197452229299364,0.0,6.808999761532795
71,7.512018555225402,0.25483870967741934,0.5419354838709677,0.0,6.554864873072494
72,3.958832344244242,0.19018743109151048,2.4244762954796033,0.0,6.04897673512864
73,0.5173424520374775,0.8087719298245615,3.0561403508771927,0.0,4.804900948148486
74,0.6721881286525067,1.0236813778256189,2.163616792249731,0.0,6.533390611776333
75,0.6774414586519384,0.45908607863974493,3.232731137088204,0.0,6.788069417371612
76,7.093458362988093,0.34536082474226804,0.8487972508591065,0.0,5.252314405242459
77,0.1952948429016629,0.9491916859122401,2.8614318706697457,0.0,5.080530370041829
78,1.7006066762477634,0.6127450980392157,2.565359477124183,0.0,6.294085935240681
79,4.728075270066211,0.048,2.5234285714285716,0.0,5.300890723441234
80,2.1234126809286726,0.06724137931034482,3.7137931034482756,0.0,5.179031166580517
81,3.167984291024959,0.7138442521631644,2.3028430160692213,0.0,3.5710574094876057
82,1.3825335890855888,0.8910733262486716,2.043570669500532,0.0,6.788069417371611
83,0.750283979199843,0.34602829162132753,3.5321001088139283,0.0,6.3160776302156165
84,2.156450864930097,0.4890948745910578,2.607415485278081,0.0,6.272046275827415
85,0.7227578374052994,1.1436170212765957,2.3439716312056738,0.0,4.574054643158512
86,1.4668404582113874,0.7460484720758693,2.257112750263435,0.0,6.9542770818591535
87,0.997356925573942,0.2113866967305524,3.852311161217587,0.0,5.587748395059249
88,0.27621318626954117,0.26910828025477707,3.7929936305732483,0.0,6.808999761532796
89,1.5533899789009422,0.8869115958668198,2.3318025258323765,0.0,5.203515004066883
90,0.014455156748105989,1.1483333333333334,2.3633333333333337,0.0,5.889878581601371
91,4.12063843317301,0.5434322033898306,1.461864406779661,0.0,6.85072741800668
92,3.446868561037231,0.44841735052754983,2.437280187573271,0.0,4.7540227472831695
93,0.12403259497845182,0.9565677966101696,2.4788135593220337,0.0,6.85072741800668
94,0.8346893608972706,0.7118362831858407,2.8373893805309733,0.0,5.981093515387233
95,6.388921729758649,0.13697104677060135,1.4565701559020046,0.0,5.843966387758154
