,mmol_experiment1_reagent1_chemical1,mmol_experiment1_reagent2_chemical2,mmol_experiment1_reagent2_chemical3,mmol_experiment1_reagent3_chemical3,mmol_experiment1_reagent6_chemical5,mmol_experiment1_reagent7_chemical5,mmol_experiment2_reagent1_chemical1,mmol_experiment2_reagent4_chemical2,mmol_experiment2_reagent4_chemical4,mmol_experiment2_reagent5_chemical4,mmol_experiment2_reagent6_chemical5,mmol_experiment2_reagent7_chemical5
0,2.5759089325124873,0.2175,0.435,2.142,1.9348251140560506,1.9613295676732567,0.0,0.0,0.0,0.0,0.0,0.0
1,1.6131954930886283,0.738,1.476,0.504,2.7564631761894414,2.7564631761894414,0.0,0.0,0.0,0.0,0.0,0.0
2,0.1300964107329539,0.9975,1.995,0.15,6.043015424723007,0.4240712578752987,0.0,0.0,0.0,0.0,0.0,0.0
3,2.640957137878964,0.477,0.954,1.074,4.399739300456225,0.34455789702368017,0.0,0.0,0.0,0.0,0.0,0.0
4,1.3920315948426067,0.348,0.696,2.166,1.113187051922659,1.9348251140560506,0.0,0.0,0.0,0.0,0.0,0.0
5,1.001742362643745,0.867,1.734,0.27,1.537258309797958,4.3467303932218115,0.0,0.0,0.0,0.0,0.0,0.0
6,0.10407712858636312,0.6075,1.215,1.722,4.797306104714316,1.6167716706495765,0.0,0.0,0.0,0.0,0.0,0.0
7,6.348704843768149,0.087,0.174,0.924,6.440582228981099,0.15902672170323703,0.0,0.0,0.0,0.0,0.0,0.0
8,7.584620745731212,0.12,0.24,0.222,3.1540299804475342,2.968498805127091,0.0,0.0,0.0,0.0,0.0,0.0
9,2.732024625392032,0.6405,1.281,0.378,2.332391918314143,2.3854008255485555,0.0,0.0,0.0,0.0,0.0,0.0
10,0.6504820536647695,0.9,1.8,0.3,5.618944166847708,0.6626113404301543,0.0,0.0,0.0,0.0,0.0,0.0
11,3.7858055523289584,0.3795,0.759,0.936,3.975668042580925,2.4119052791657616,0.0,0.0,0.0,0.0,0.0,0.0
12,1.8213497502613545,0.51,1.02,1.32,0.7156202476645666,4.505757114925049,0.0,0.0,0.0,0.0,0.0,0.0
13,0.05203856429318156,1.0305,2.061,0.054,0.5035846187269173,4.267217032370193,0.0,0.0,0.0,0.0,0.0,0.0
14,1.0277616447903357,0.7695,1.539,0.648,3.790136867260482,0.9011514229850098,0.0,0.0,0.0,0.0,0.0,0.0
15,2.289696828899989,0.2505,0.501,2.142,5.433412991527265,0.6096024331957419,0.0,0.0,0.0,0.0,0.0,0.0
16,7.324427924265304,0.1845,0.369,0.084,2.1468607429936997,0.6891157940473603,0.0,0.0,0.0,0.0,0.0,0.0
17,1.5221280055755606,0.705,1.41,0.678,2.968498805127091,2.332391918314143,0.0,0.0,0.0,0.0,0.0,0.0
18,0.1300964107329539,0.9645,1.929,0.282,6.22854660004345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2.536880009292601,0.4455,0.891,1.248,4.6117749293938735,0.4505757114925049,0.0,0.0,0.0,0.0,0.0,0.0
20,2.771053548611918,0.315,0.63,1.662,1.3252226808603087,2.7034542689550296,0.0,0.0,0.0,0.0,0.0,0.0
21,1.7172726216749914,0.8355,1.671,0.066,0.9011514229850098,3.1010210732131216,0.0,0.0,0.0,0.0,0.0,0.0
22,1.9514461609943086,0.5745,1.149,1.002,4.187703671518575,2.1733651966109058,0.0,0.0,0.0,0.0,0.0,0.0
23,7.584620745731212,0.0555,0.111,0.48,5.830979795785357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,7.285399001045418,0.039,0.078,0.684,2.5444275472517925,0.8746469693678036,0.0,0.0,0.0,0.0,0.0,0.0
25,1.9514461609943086,0.5595,1.119,1.062,1.722789485118401,3.260047794916359,0.0,0.0,0.0,0.0,0.0,0.0
