,mmol_experiment1_reagent1_chemical1,mmol_experiment1_reagent2_chemical2,mmol_experiment1_reagent2_chemical3,mmol_experiment1_reagent3_chemical3,mmol_experiment1_reagent6_chemical5,mmol_experiment1_reagent7_chemical5,mmol_experiment2_reagent1_chemical1,mmol_experiment2_reagent4_chemical2,mmol_experiment2_reagent4_chemical4,mmol_experiment2_reagent5_chemical4,mmol_experiment2_reagent6_chemical5,mmol_experiment2_reagent7_chemical5
28,0.27320246253920316,1.0185,2.037,0.0,0.9011514229850098,5.1948729089724095,0.0,0.0,0.0,0.0,0.0,0.0
29,3.044256011151121,0.4995,0.999,0.798,4.187703671518575,1.0071692374538346,0.0,0.0,0.0,0.0,0.0,0.0
30,2.4978510860727146,0.369,0.738,1.572,5.830979795785357,0.3710623506408864,0.0,0.0,0.0,0.0,0.0,0.0
31,0.7155302590312463,0.888,1.776,0.318,2.5444275472517925,1.537258309797958,0.0,0.0,0.0,0.0,0.0,0.0
32,2.9922174468579397,0.6285,1.257,0.306,1.722789485118401,2.5444275472517925,0.0,0.0,0.0,0.0,0.0,0.0
33,2.094552212800558,0.1095,0.219,2.796,5.009341733651966,0.07951336085161852,0.0,0.0,0.0,0.0,0.0,0.0
34,1.4310605180624927,0.0765,0.153,3.234,3.3660656093851835,0.8216380621333913,0.0,0.0,0.0,0.0,0.0,0.0
35,3.6557091415960046,0.597,1.194,0.126,0.07951336085161852,3.790136867260482,0.0,0.0,0.0,0.0,0.0,0.0
36,1.3269833894761298,0.8565,1.713,0.162,0.10601781446882468,4.0816858570497505,0.0,0.0,0.0,0.0,0.0,0.0
37,4.410268323847137,0.336,0.672,0.822,3.3925700630023896,2.5974364544862047,0.0,0.0,0.0,0.0,0.0,0.0
38,4.6574515042397495,0.4665,0.933,0.186,5.035846187269172,1.0866825983054529,0.0,0.0,0.0,0.0,0.0,0.0
39,0.2862121036124986,0.9855,1.971,0.126,1.7492939387356072,1.669780577883989,0.0,0.0,0.0,0.0,0.0,0.0
40,1.001742362643745,0.726,1.452,0.834,2.570932000868998,1.7757983923528133,0.0,0.0,0.0,0.0,0.0,0.0
41,1.704262980601696,0.207,0.414,2.586,5.857484249402563,0.34455789702368017,0.0,0.0,0.0,0.0,0.0,0.0
42,3.629689859449414,0.141,0.282,1.962,4.214208125135781,0.05300890723441234,0.0,0.0,0.0,0.0,0.0,0.0
43,2.302706469973284,0.6615,1.323,0.492,0.9276558766022159,3.790136867260482,0.0,0.0,0.0,0.0,0.0,0.0
44,0.936694157277268,0.921,1.842,0.084,1.3517271344775148,2.8624809906582662,0.0,0.0,0.0,0.0,0.0,0.0
45,3.2394006272505522,0.402,0.804,1.098,4.63827938301108,0.6361068868129481,0.0,0.0,0.0,0.0,0.0,0.0
46,2.84911139505169,0.2715,0.543,1.8,6.255051053660656,0.13252226808603088,0.0,0.0,0.0,0.0,0.0,0.0
47,1.5481472877221514,0.7905,1.581,0.324,2.9950032587442976,2.8624809906582662,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.8846555929840865,3.754,2.6277999999999997,7.807,9.303063219639366,17.201390397566804
49,0.0,0.0,0.0,0.0,0.0,0.0,3.5906609362295274,5.238,3.6666,0.777,12.563111014555725,13.941342602650446
50,0.0,0.0,0.0,0.0,0.0,0.0,3.8638633987687308,2.268,1.5876,11.6106,25.68281555507278,0.8216380621333913
51,0.0,0.0,0.0,0.0,0.0,0.0,24.184922755256128,1.526,1.0682,2.7972,19.136215511622858,7.341733651966109
52,0.0,0.0,0.0,0.0,0.0,0.0,3.6817284237425953,4.496,3.1471999999999998,3.4706000000000006,6.0165109711058005,20.48794264610037
53,0.0,0.0,0.0,0.0,0.0,0.0,5.359972122197701,3.01,2.107,8.0142,4.3732348468390185,22.131218770367152
54,0.0,0.0,0.0,0.0,0.0,0.0,4.787547914972704,0.04,0.028,19.328799999999998,17.492939387356074,9.011514229850098
55,0.0,0.0,0.0,0.0,0.0,0.0,13.113718201881753,0.046,0.03219999999999999,14.5706,24.039539430805995,2.464914186400174
56,0.0,0.0,0.0,0.0,0.0,0.0,15.442443954001629,3.016,2.1111999999999997,2.257,10.919834890288943,15.584618726917228
57,0.0,0.0,0.0,0.0,0.0,0.0,0.702520617957951,4.502,3.1513999999999998,5.143,7.659787095372583,18.844666521833588
58,0.0,0.0,0.0,0.0,0.0,0.0,26.227436403763505,1.532,1.0723999999999998,1.6132,20.779491635889638,5.7249619813165324
59,0.0,0.0,0.0,0.0,0.0,0.0,3.746776629109072,2.274,1.5917999999999999,11.655,14.206387138822507,12.298066478383664
60,0.0,0.0,0.0,0.0,0.0,0.0,3.6687187826692997,5.244,3.6708,0.7104000000000001,1.0866825983054529,25.417771018900716
61,0.0,0.0,0.0,0.0,0.0,0.0,7.324427924265304,3.758,2.6306,4.1292,1.5107538561807516,24.993699761025418
62,0.0,0.0,0.0,0.0,0.0,0.0,3.408525961203392,0.788,0.5515999999999999,17.3456,14.630458396697806,11.873995220508364
63,0.0,0.0,0.0,0.0,0.0,0.0,3.0312463700778256,1.16,0.812,16.1838,21.177058440147732,5.32739517705844
64,0.0,0.0,0.0,0.0,0.0,0.0,0.767568823324428,4.13,2.891,6.4824,8.057353899630677,18.447099717575494
65,0.0,0.0,0.0,0.0,0.0,0.0,2.276687187826693,5.616,3.9312,0.12580000000000002,11.34390614816424,15.160547469041928
66,0.0,0.0,0.0,0.0,0.0,0.0,18.096410732953885,2.646,1.8521999999999998,2.1164,24.463610688681296,2.0408429285248753
67,0.0,0.0,0.0,0.0,0.0,0.0,12.229062608897665,1.902,1.3314,8.2066,17.890506191614165,8.613947425592006
68,0.0,0.0,0.0,0.0,0.0,0.0,5.320943198977814,4.872,3.4103999999999997,1.147,4.770801651097111,21.73365196610906
69,0.0,0.0,0.0,0.0,0.0,0.0,6.9471483331397375,3.388,2.3716,5.7128000000000005,6.414077775363893,20.090375841842278
70,0.0,0.0,0.0,0.0,0.0,0.0,4.8525961203391805,0.418,0.29259999999999997,17.8932,19.53378231588095,6.970671301325223
71,0.0,0.0,0.0,0.0,0.0,0.0,1.1838773376698806,0.604,0.42279999999999995,19.2918,26.106886812948076,0.39756680425809254
72,0.0,0.0,0.0,0.0,0.0,0.0,11.383435939133465,3.574,2.5018,2.5012000000000003,12.987182272431024,13.490766891157941
73,0.0,0.0,0.0,0.0,0.0,0.0,4.813567197119294,5.058,3.5406,0.7474000000000001,9.700630023897459,16.803823593308714
74,0.0,0.0,0.0,0.0,0.0,0.0,6.283656638401673,2.088,1.4616,10.9002,22.820334564414512,3.6841190527916576
75,0.0,0.0,0.0,0.0,0.0,0.0,1.6652340573818099,2.83,1.9809999999999999,10.7818,16.273734520964588,10.230719096241582
76,0.0,0.0,0.0,0.0,0.0,0.0,0.9497037983505635,5.8,4.06,0.1998,3.1540299804475342,23.350423636758634
77,0.0,0.0,0.0,0.0,0.0,0.0,6.257637356255082,4.316,3.0212,2.6714,2.332391918314143,24.172061698892026
78,0.0,0.0,0.0,0.0,0.0,0.0,21.478917412010688,1.346,0.9421999999999999,5.002400000000001,15.452096458831198,11.025852704757765
79,0.0,0.0,0.0,0.0,0.0,0.0,24.588221628528284,0.974,0.6818,4.6102,21.99869650228112,4.505757114925049
80,0.0,0.0,0.0,0.0,0.0,0.0,9.952375421070972,3.944,2.7607999999999997,1.9462000000000002,8.878991961764067,17.625461655442106
81,0.0,0.0,0.0,0.0,0.0,0.0,0.3772795911255663,5.43,3.8009999999999997,1.8944,12.165544210297632,14.338909406908538
82,0.0,0.0,0.0,0.0,0.0,0.0,12.81449645719596,2.46,1.722,5.809,25.285248750814688,1.1927004127742777
83,0.0,0.0,0.0,0.0,0.0,0.0,8.091996747589732,1.718,1.2026,11.2406,18.712144253747557,7.792309363458614
84,0.0,0.0,0.0,0.0,0.0,0.0,2.6929957021721456,4.688,3.2816,3.3226000000000004,5.592439713230502,20.91201390397567
85,0.0,0.0,0.0,0.0,0.0,0.0,10.10849111395052,3.202,2.2413999999999996,4.6028,3.975668042580925,22.528785574625246
86,0.0,0.0,0.0,0.0,0.0,0.0,25.498896503658965,0.232,0.1624,6.8376,17.09537258309798,9.40908103410819
87,0.0,0.0,0.0,0.0,0.0,0.0,10.589847833662446,0.324,0.22679999999999997,14.9776,23.641972626547904,2.8624809906582662
88,0.0,0.0,0.0,0.0,0.0,0.0,1.6652340573818099,3.294,2.3057999999999996,9.065,10.52226808603085,15.98218553117532
89,0.0,0.0,0.0,0.0,0.0,0.0,7.129283308165873,4.78,3.346,0.4588,7.235715837497284,19.268737779708886
90,0.0,0.0,0.0,0.0,0.0,0.0,18.798931350911836,1.81,1.267,4.81,20.35542037801434,6.149033239191832
91,0.0,0.0,0.0,0.0,0.0,0.0,8.677430595888024,2.552,1.7863999999999998,7.8218000000000005,13.808820334564414,12.695633282641756
92,0.0,0.0,0.0,0.0,0.0,0.0,1.5871762109420373,5.522,3.8653999999999997,0.8658,0.6891157940473603,25.81533782315881
93,0.0,0.0,0.0,0.0,0.0,0.0,3.070275293297712,4.038,2.8266,5.513,0.9011514229850098,25.60330219422116
94,0.0,0.0,0.0,0.0,0.0,0.0,22.35056336392148,1.068,0.7475999999999999,5.5352,14.020855963502065,12.483597653704106
95,0.0,0.0,0.0,0.0,0.0,0.0,21.960274131722617,1.438,1.0066,4.388199999999999,20.567456006951986,5.936997610254182
