,mmol_experiment1_reagent1_chemical1,mmol_experiment1_reagent2_chemical2,mmol_experiment1_reagent2_chemical3,mmol_experiment1_reagent3_chemical3,mmol_experiment1_reagent6_chemical5,mmol_experiment1_reagent7_chemical5
0,0.9236845162039726,0.5775,1.155,1.098,5.459917445144471,1.113187051922659
1,1.7563015448948778,0.8385,1.677,0.027,3.8166413208776886,0.5830979795785357
2,2.1465907770937394,0.318,0.636,1.4535,0.5565935259613295,4.797306104714316
3,3.1483331397374843,0.4485,0.897,0.7155,0.7421247012817728,3.8166413208776886
4,0.22116389824602162,0.9675,1.935,0.171,4.028676949815338,1.9348251140560506
5,2.3417353931931704,0.708,1.416,0.216,5.67195307408212,0.6891157940473603
6,3.2133813451039615,0.1875,0.375,1.476,2.3854008255485555,1.4842494025635455
7,3.941921245208503,0.2535,0.507,1.026,3.2070388876819464,0.1855311753204432
8,0.1170867696596585,0.7725,1.545,0.792,6.493591136215512,0.05300890723441234
9,0.039028923219886165,1.0335,2.067,0.036,4.850315011948729,0.6626113404301543
10,3.4735741665698687,0.513,1.026,0.4095,1.563762763415164,2.4384097327829677
11,1.7563015448948778,0.3825,0.765,1.395,1.1661959591570714,5.062350640886379
12,0.22116389824602162,0.903,1.806,0.3645,4.452748207690636,1.3252226808603087
13,1.0928098501568126,0.6435,1.287,0.8415,6.069519878340213,0.07951336085161852
14,2.9922174468579397,0.123,0.246,1.746,2.809472083423854,0.9011514229850098
15,4.5143454524335,0.0915,0.183,1.314,1.9878340212904626,1.4577449489463392
16,0.02601928214659078,0.6105,1.221,1.3095,5.247881816206822,0.4770801651097111
17,1.4310605180624927,0.87,1.74,0.045,3.6311101455572454,2.809472083423854
18,4.917644325705657,0.351,0.702,0.396,0.34455789702368017,3.445578970236802
19,4.111046579161343,0.48,0.96,0.288,0.23854008255485554,5.698457527699326
20,0.2471831803926124,1.0005,2.001,0.063,3.5250923310884206,1.9613295676732567
21,0.936694157277268,0.741,1.482,0.603,5.168368455355203,0.7421247012817728
22,3.3434777558369153,0.2205,0.441,1.332,1.8818162068216382,2.5974364544862047
