,mmol_experiment1_reagent1_chemical1,mmol_experiment1_reagent2_chemical2,mmol_experiment1_reagent2_chemical3,mmol_experiment1_reagent3_chemical3,mmol_experiment1_reagent5_chemical5,mmol_experiment1_reagent6_chemical5
0,0.06504820536647694,1.1472,1.434,0.2142,5.67195307408212,0.8481425157505974
1,2.367754675339761,0.7464,0.933,0.0882,1.9878340212904626,3.1010210732131216
2,2.1335811360204437,0.4104,0.513,2.079,0.26504453617206175,0.10601781446882468
3,0.1170867696596585,1.0992,1.374,0.4158,0.07951336085161852,0.5300890723441235
4,4.150075502381229,0.23039999999999997,0.288,1.071,5.115359548120791,0.1855311753204432
5,2.250667905680102,0.4368,0.546,1.827,1.3252226808603087,2.0673473821420814
6,1.6782436984551052,0.4752,0.594,2.1797999999999997,2.3854008255485555,1.9083206604388443
7,3.5126030897897556,0.0096,0.012,2.8476,6.09602433195742,0.4240712578752987
8,0.1300964107329539,1.1663999999999999,1.458,0.0504,5.406908537910059,0.39756680425809254
9,2.3807643164130563,0.3648,0.456,2.079,2.464914186400174,4.161199217901369
10,0.8065977465443142,0.9935999999999999,1.242,0.3024,2.83597653704106,1.9613295676732567
11,1.2098966198164711,0.8832,1.104,0.4914,5.168368455355203,0.07951336085161852
12,2.393773957486352,0.0504,0.063,3.717,0.6096024331957419,0.5035846187269173
13,3.629689859449414,0.072,0.09,2.4066,3.8696502281121012,0.34455789702368017
14,1.6522244163085145,0.5544,0.693,1.7892000000000001,5.512926352378883,0.39756680425809254
15,0.05203856429318156,1.152,1.44,0.2016,3.790136867260482,2.809472083423854
16,3.083284934371007,0.43439999999999995,0.543,1.0332000000000001,2.4384097327829677,2.014338474907669
17,0.7415495411778372,0.8351999999999999,1.044,1.197,3.7636324136432764,0.21203562893764935
18,0.468347078638634,0.9528,1.191,0.8442,6.414077775363893,0.15902672170323703
19,1.4440701591357883,0.033600000000000005,0.042,4.725,5.380404084292852,0.39756680425809254
20,3.5646416540829367,0.36,0.45,0.9576,0.5565935259613295,1.5107538561807516
21,1.0277616447903357,0.7152,0.894,1.5497999999999998,2.6504453617206174,3.896154681729307
22,3.3955163201300964,0.0264,0.033,2.8728,2.2793830110797306,2.7299587225722357
23,1.3790219537693114,0.49679999999999996,0.621,2.3562,2.941994351509885,0.0
24,4.423277964920432,0.216,0.27,0.882,2.676949815337823,0.4505757114925049
25,0.3122313857590893,1.0128,1.266,0.6804,3.3925700630023896,0.9541603302194221
26,0.8846555929840865,0.9695999999999999,1.212,0.3528,2.2793830110797306,0.02650445361720617
27,0.9236845162039726,0.9743999999999999,1.218,0.2898,5.88398870301977,0.31805344340647407
28,0.6114531304448833,0.5207999999999999,0.651,2.9736,3.9491635889637196,2.2793830110797306
29,0.0,1.176,1.47,0.126,4.028676949815338,0.26504453617206175
30,2.2636775467533976,0.3384,0.423,2.331,2.6504453617206174,1.9083206604388443
31,2.471831803926124,0.6744,0.843,0.3654,4.452748207690636,1.0071692374538346
32,1.4310605180624927,0.6864,0.858,1.3103999999999998,0.21203562893764935,2.3588963719313494
33,0.3642699500522709,1.1303999999999998,1.413,0.0126,2.7299587225722357,1.669780577883989
34,0.1300964107329539,0.9648,1.206,1.1088,0.15902672170323703,4.267217032370193
35,1.7823208270414683,0.4704,0.588,2.1041999999999996,6.069519878340213,0.5035846187269173
36,0.702520617957951,1.0248,1.281,0.2394,1.1396915055398653,2.332391918314143
37,0.702520617957951,0.864,1.08,1.0836,3.7636324136432764,0.7156202476645666
38,0.32524102683238476,0.3648,0.456,4.0698,1.404736041711927,2.1468607429936997
39,0.6244627715181786,0.45359999999999995,0.567,3.3137999999999996,3.1805344340647403,2.83597653704106
40,1.6262051341619237,0.876,1.095,0.126,2.014338474907669,1.8553117532044319
41,0.10407712858636312,1.1712,1.464,0.0504,6.520095589832718,0.07951336085161852
42,0.2601928214659078,1.1136,1.392,0.2016,1.2722137736258963,0.4505757114925049
43,3.005227087931235,0.6167999999999999,0.771,0.1512,0.02650445361720617,1.3252226808603087
44,0.7545591822511326,0.7656000000000001,0.957,1.5497999999999998,3.1010210732131216,1.404736041711927
45,0.41630851434545246,0.1704,0.213,5.0022,1.3782315880947207,3.0215077123615033
46,1.9644558020676037,0.3624,0.453,2.4947999999999997,2.9154898978926784,1.7492939387356072
47,2.2636775467533976,0.3696,0.462,2.1672,4.9033239191831415,0.768629154898979
48,4.410268323847137,0.2064,0.258,0.945,4.9033239191831415,0.3710623506408864
49,0.42931815541874785,1.032,1.29,0.4662,3.9226591353465134,2.226374103845318
50,0.767568823324428,0.9024,1.128,0.819,1.4312404953291331,3.260047794916359
51,1.5091183645022652,0.19679999999999997,0.246,3.8051999999999997,1.4842494025635455,4.558766022159461
52,4.579393657799978,0.18,0.225,0.9198,4.63827938301108,1.0336736910710407
53,0.5594145661517017,1.092,1.365,0.0252,6.387573321746687,0.21203562893764935
54,1.1318387733766988,0.33359999999999995,0.417,3.4524,5.035846187269172,1.3252226808603087
55,2.549889650365896,0.7056,0.882,0.126,5.804475342168152,0.1855311753204432
56,0.6504820536647695,0.5064,0.633,3.0114,3.8166413208776886,2.014338474907669
57,4.019979091648275,0.23279999999999998,0.291,1.1844,5.804475342168152,0.7156202476645666
58,0.0,1.1063999999999998,1.383,0.4914,5.115359548120791,1.5107538561807516
59,4.059008014868161,0.0768,0.096,1.9656,5.486421898761677,0.9806647838366284
60,0.20815425717272623,0.13679999999999998,0.171,5.380199999999999,3.7636324136432764,1.6962850315011948
61,0.8326170286909049,1.0415999999999999,1.302,0.0252,0.5830979795785357,1.4842494025635455
62,2.4588221628528286,0.168,0.21,3.0366,4.558766022159461,1.722789485118401
63,0.5854338482982926,0.043199999999999995,0.054,5.5062,3.4985878774712145,1.3252226808603087
64,1.235915901963062,0.9408,1.176,0.16379999999999997,4.664783836628286,1.4842494025635455
65,1.8603786734812406,0.3048,0.381,2.898,0.9011514229850098,5.433412991527265
66,2.979207805784644,0.3312,0.414,1.6758,5.645448620464915,0.34455789702368017
67,3.1353234986641887,0.564,0.705,0.3024,0.8216380621333913,4.108190310666956
68,0.2601928214659078,1.1303999999999998,1.413,0.11339999999999999,5.618944166847708,0.9806647838366284
69,0.9627134394238589,0.936,1.17,0.45359999999999995,5.1948729089724095,0.9011514229850098
70,0.41630851434545246,0.0384,0.048,5.6952,3.6311101455572454,1.4312404953291331
71,0.0,0.19679999999999997,0.246,5.2668,0.5565935259613295,0.13252226808603088
72,0.637472412591474,1.0632000000000001,1.329,0.1008,6.09602433195742,0.13252226808603088
73,3.421535602276687,0.516,0.645,0.2772,3.73712796002607,1.113187051922659
74,1.4961087234289698,0.588,0.735,1.764,1.3517271344775148,5.168368455355203
75,0.5854338482982926,0.7847999999999999,0.981,1.6128,0.8216380621333913,4.3467303932218115
76,1.2229062608897665,0.3912,0.489,3.0618,2.5444275472517925,3.896154681729307
77,1.3530026716227206,0.4824,0.603,2.457,1.4842494025635455,0.07951336085161852
78,3.2914391915437338,0.27359999999999995,0.342,1.6758,3.3130567021507713,2.014338474907669
79,5.516087815077245,0.1392,0.174,0.22679999999999997,0.02650445361720617,2.941994351509885
80,0.468347078638634,1.1136,1.392,0.0,1.0336736910710407,4.850315011948729
81,5.138808223951679,0.1656,0.207,0.45359999999999995,2.1733651966109058,2.2528785574625245
82,2.1856197003136253,0.1248,0.156,3.528,1.8288072995872258,1.7492939387356072
83,0.41630851434545246,0.0912,0.114,5.418,3.8166413208776886,1.669780577883989
84,0.0,0.31439999999999996,0.393,4.6494,2.570932000868998,3.1540299804475342
85,1.366012312696016,0.5256000000000001,0.657,2.2176,4.664783836628286,1.9083206604388443
86,0.10407712858636312,0.984,1.23,1.0332000000000001,1.722789485118401,1.3782315880947207
87,0.8456266697642003,0.3408,0.426,3.6917999999999997,1.722789485118401,2.4384097327829677
88,0.637472412591474,0.1776,0.222,4.7501999999999995,4.187703671518575,0.9806647838366284
89,3.447554884423278,0.41759999999999997,0.522,0.7686000000000001,1.9878340212904626,1.9348251140560506
90,3.8768730398420264,0.06,0.075,2.2302,5.857484249402563,0.02650445361720617
91,0.27320246253920316,1.0583999999999998,1.323,0.4788,5.088855094503585,0.5565935259613295
92,3.8638633987687308,0.4752,0.594,0.063,4.3732348468390185,0.13252226808603088
93,2.875130677198281,0.0648,0.081,3.1752,2.9950032587442976,0.6891157940473603
94,5.346962481124405,0.036,0.045,0.9324,1.8818162068216382,1.4842494025635455
