,chemical1 [M],chemical2 [M],chemical3 [M],chemical5 [M]
0,3.7800874505002824,0.5575221238938053,1.5663716814159294,6.9583963773786115
1,1.8711288382215892,0.7876526458616011,1.632293080054274,8.523141800919758
2,0.2489883459003902,0.6507177033492823,3.368421052631579,5.368525692799336
3,5.552457308906457,0.1823204419889503,1.218232044198895,8.200272942340032
4,5.255894993611338,0.046000000000000006,1.484,8.834817872402057
5,4.764929329276883,0.4034954407294833,1.554711246200608,6.364291294101178
6,1.2477511889761446,0.6897038081805359,2.2764456981664316,7.813019472490959
7,0.03843320848831725,0.6957163958641064,3.0221565731166913,6.929524800953459
8,4.419451599898875,0.14558823529411766,2.0823529411764703,7.0158847810251626
9,0.6289191126593074,0.9136740331491712,2.026243093922652,8.20027294234003
10,0.48809620188409836,0.9458874458874459,2.212121212121212,7.38147120940951
11,0.11512956702031318,1.0907079646017699,2.190265486725664,6.958396377378611
12,1.5162315495495347,0.5007194244604316,2.6158273381294963,7.436501374611804
13,8.025311090857185,0.024896265560165973,0.3983402489626556,8.174955956620988
14,3.203734740498593,0.1795918367346939,2.2448979591836733,8.474213061283606
15,0.8922936264262956,0.30246913580246915,3.0987654320987654,8.325816019671075
16,4.709774432272238,0.32581967213114754,1.2745901639344264,8.400318632775726
17,1.6173187673085798,0.10450819672131148,3.14344262295082,8.400318632775726
18,2.48997581373161,0.33827893175074186,2.626112759643917,6.842396037676371
19,0.9436005099458076,1.0092592592592593,2.175925925925926,6.053486319979187
20,0.5210804168209101,0.7369826435246997,2.291054739652871,8.811226903450383
21,2.299117603470306,0.5625000000000001,2.125,7.463897857718978
22,0.26123777255613234,0.7590361445783133,2.3775100401606424,8.76385547985264
23,5.4324041779030745,0.3121621621621622,0.9243243243243243,8.596039010985786
24,5.862897457373251,0.32319078947368424,1.5838815789473684,4.708027945161621
25,6.415468606199237,0.04532967032967033,1.0714285714285714,8.300845363630502
26,3.8848233760534843,0.4895833333333333,1.395833333333333,8.098583049701887
27,0.4919612170573886,0.9222689075630252,2.130252100840336,7.9439118684623535
28,3.5514824769053503,0.3254310344827587,2.021551724137931,7.463897857718979
29,7.286101275867188,0.07894736842105263,0.5303643724696356,8.62020691193885
30,4.613211003735309,0.0801186943620178,2.163204747774481,6.842396037676371
31,0.3304587973163267,0.31483957219251335,3.228609625668449,8.787572857041619
32,4.087253545754567,0.35294117647058826,1.4197860962566846,8.787572857041617
33,3.6485962216890755,0.39943342776203966,1.7677053824362607,7.733594114935512
34,4.81321841317631,0.2493297587131367,1.3029490616621984,8.740074517202036
35,0.5903534604688663,0.48403361344537815,3.801680672268908,4.23180351871359
36,2.6275629753946355,0.8916256157635468,1.931034482758621,4.743818463506523
37,1.956734632975323,0.6646341463414633,1.8333333333333333,8.547506722080039
38,4.112138297293368,0.33986013986013985,1.6195804195804195,7.9698706681109455
39,2.036770323181648,0.6833568406205923,1.9252468265162201,7.813019472490959
40,2.8910313496211977,0.7028985507246376,2.0917874396135265,5.164313828795406
41,0.017821426127801902,0.8383561643835616,2.4246575342465757,8.350718262955368
42,0.3443728519401721,1.0477941176470589,2.1573529411764705,7.0158847810251626
43,7.029705190901688,0.24639769452449567,0.5878962536023055,7.409025939103741
44,0.1910628195010004,0.49265687583444595,2.931909212283044,8.811226903450383
45,6.523729898672834,0.3117732558139535,0.7281976744186046,7.242496046562151
46,3.496811039931998,0.6286127167630058,1.4653179190751446,7.353836841768185
47,1.3236553417597055,0.8829941860465117,1.9840116279069768,7.242496046562151
48,0.7130952994720734,0.20454545454545453,3.2727272727272725,8.787572857041617
49,1.4026019282146591,0.2765625,3.4875,5.797849228763851
50,2.952542654932287,0.5404255319148936,1.8127659574468085,7.706968782308178
51,0.03787377313914233,0.5611353711790393,3.2270742358078603,7.214458262616526
52,1.8702643565085002,0.7440758293838862,2.388625592417062,5.568866241845845
53,0.3603778690663543,0.7042936288088641,2.580332409972299,8.149568840747603
54,0.7166327709866104,0.43008474576271183,3.0466101694915255,7.786619141778084
55,6.504820536647694,0.13872832369942198,1.0578034682080926,7.353836841768185
56,1.9653602156181538,0.6417112299465241,1.8208556149732622,8.787572857041619
57,6.3280591090214,0.2282608695652174,0.7010869565217391,8.498710670734587
58,2.378106432752921,0.5504032258064515,1.8346774193548387,8.69232080994396
59,4.8241908665365765,0.3273092369477912,1.1365461847389557,8.763855479852642
60,2.5943534600312494,0.5480349344978166,2.074235807860262,7.214458262616526
61,4.27810299445293,0.008086253369272238,2.0539083557951483,8.644309670301743
62,0.7976714234721259,0.5934306569343065,2.824817518248175,7.158137108296558
63,0.059224466191026046,0.41881638846737484,3.687405159332321,6.39485299717114
64,1.6501904606244888,0.7544247787610618,2.1548672566371683,6.9583963773786115
65,6.123278845656914,0.28540772532188846,0.8969957081545065,7.545616981150254
66,0.6004449726136334,0.9545454545454546,2.00979020979021,7.9698706681109455
67,0.3856211862599257,0.16614664586583464,4.170046801872075,5.830152823753619
68,1.4532977242039262,0.31695827725437414,2.7335127860026915,8.668347549099732
69,0.271411148956093,0.2086230876216968,3.630041724617524,8.072983786047498
70,0.40176832726353406,0.15,3.9264705882352944,7.0158847810251626
71,5.51039495671137,0.4018232819074334,0.8625525946704067,7.917880253106472
72,0.3256933787473116,0.7719054242002782,2.478442280945758,8.072983786047496
73,5.403197703828327,0.13306451612903228,1.2741935483870968,8.69232080994396
74,2.7047862846382804,0.16691068814055637,2.81112737920937,7.101486108270466
75,1.7707567016429833,0.7666666666666667,1.8166666666666667,8.098583049701885
76,0.22823931707535774,0.11538461538461539,3.7125506072874495,8.62020691193885
77,1.3967406060286462,0.9846625766871165,1.987730061349693,6.17895237701739
78,5.95028238535026,0.2801082543978349,0.7550744248985114,8.571805702993606
79,0.5294621367038821,0.8917151162790699,2.332848837209302,7.242496046562151
80,5.1854030377248295,0.26595744680851063,1.331914893617021,7.706968782308178
81,0.06966340601496862,0.8634538152610443,2.257028112449799,8.763855479852642
82,1.004334948207723,1.1714542190305206,2.579892280071813,2.7123049482598773
83,0.8023567181768081,0.9074889867841409,2.2202643171806167,7.044502356408688
84,3.5255921133653114,0.5039619651347068,2.1204437400950873,5.502509388041218
85,2.195042321008687,0.2757201646090535,2.5514403292181065,8.325816019671073
86,0.2081542571727262,0.8659999999999999,2.1719999999999997,8.834817872402056
87,1.229401906785319,0.9033850493653032,1.8575458392101551,7.813019472490957
88,0.5584424626056844,0.9992050874403815,2.5135135135135136,5.435730551064541
89,0.673880688688682,0.4553956834532374,3.094964028776978,7.436501374611804
90,2.345343614137998,0.42758089368258867,2.6856702619414485,6.084997825830076
91,8.181320674958958,0.061855670103092786,0.5213549337260679,6.987182912341537
92,0.26953676256827463,0.824585635359116,2.3701657458563536,8.200272942340032
93,1.5137003764526082,0.5235849056603774,2.9716981132075477,5.66761901248434
94,1.2276703548039312,0.5366197183098592,2.5859154929577466,7.839345436075062
95,0.8359608721796233,0.7329317269076305,2.164658634538153,8.76385547985264
96,3.5196054461748147,0.5970254957507082,1.432011331444759,7.733594114935512
97,0.03685450728978864,1.0389518413597736,2.154390934844193,7.733594114935511
98,0.09826012895238209,1.1216012084592146,2.2432024169184293,6.48598411780574
99,3.153852381404943,0.020454545454545454,3.05,6.425322089019677
100,0.05731119415548629,0.9955947136563877,2.3876651982378854,7.044502356408689
101,2.241661231090898,0.7292307692307692,2.1230769230769226,6.116412373201425
102,2.383615744593505,0.7577054794520548,2.5222602739726026,3.8122844243926686
103,5.147292772477741,0.21956521739130433,1.534782608695652,7.298327807636482
104,3.5972967263071816,0.5557046979865772,1.2563758389261745,8.716229713040955
105,0.4005645845860696,0.8835341365461847,2.0642570281124497,8.763855479852644
106,2.8305495222232646,0.15481171548117154,2.569037656903766,8.02157103895919
107,2.2118131409752535,0.11445783132530123,2.7670682730923692,8.763855479852642
108,1.960119255043172,0.7559999999999999,1.5839999999999999,8.834817872402057
109,0.12253979032931292,0.9089481946624802,2.8351648351648353,5.70032989883398
110,1.8486168487808723,0.91651865008881,2.6429840142095915,2.9658624829200506
111,3.0149326931763922,0.43809523809523815,2.4952380952380957,5.469172968629845
112,3.5839231606874353,0.36363636363636365,1.7520661157024793,8.250697682491177
113,3.9696546964285515,0.23092926490984744,1.8682385575589457,8.124111302916178
114,3.892228681764604,0.23565573770491802,1.831967213114754,8.400318632775724
115,4.655500978138237,0.07213578500707214,1.951909476661952,7.760144128375781
116,5.289386941564734,0.22577854671280279,2.299307958477509,3.576725574640279
117,0.05210804168209101,0.9873164218958611,2.006675567423231,8.81122690345038
118,0.16127654223093457,0.9607438016528926,2.1363636363636362,8.250697682491177
119,2.2000043441019845,0.7365853658536585,2.3902439024390243,4.956117343054812
120,0.55507801912727,0.816,2.112,8.834817872402057
121,1.9293959218870282,0.1038135593220339,3.139830508474576,7.786619141778084
122,0.34330997276751724,0.36875,3.2708333333333335,8.098583049701885
123,5.754659558487692,0.462085308056872,1.1611374407582937,5.568866241845845
124,2.0779287825402357,0.5541666666666667,2.1,8.098583049701885
125,0.5487059500301458,0.5040816326530612,2.820408163265306,8.474213061283606
126,3.6070344408825226,0.10280373831775702,2.803738317757009,5.862355784491084
127,0.03924476945187146,1.0927601809954752,2.321266968325792,6.516177887789753
128,1.0944338487711183,0.40094979647218454,2.7639077340569878,8.523141800919758
129,1.1271891182638603,0.6687725631768953,3.5577617328519855,2.5834665980670275
130,1.3914054623845336,0.6296791443850267,2.109625668449198,8.787572857041619
131,0.9280093901543145,0.19380888290713325,3.22207267833109,8.66834754909973
132,3.8367416046667757,0.8161016949152542,1.6830508474576271,4.043052246692467
133,5.2823782684436695,0.18106995884773663,1.3168724279835389,8.325816019671073
134,5.609463812697846,0.4228855721393035,1.5422885572139304,4.527294730633891
135,1.772995332112823,0.1407079646017699,4.210619469026549,3.049184929413099
136,1.9064047305473117,0.8792270531400967,2.193236714975846,5.164313828795405
137,1.8204617201539623,0.2687713310580205,3.742320819112628,3.889732100818653
138,4.531249135732816,0.27755102040816326,1.4367346938775512,8.474213061283606
139,2.492413093867912,0.3330914368650218,2.5384615384615383,7.2704524436167866
140,0.13951357719351626,0.9249329758713136,2.107238605898123,8.740074517202036
141,0.1746260546751059,0.7550335570469798,2.436241610738255,8.716229713040955
142,1.7030164427930534,0.5526315789473684,2.1578947368421053,8.62020691193885
143,1.5852083660738079,0.24159663865546216,2.9873949579831933,7.9439118684623535
144,5.77289936691396,0.1687797147385103,1.7543581616481774,5.502509388041218
145,0.05756478351015659,0.2831858407079646,3.8318584070796455,6.9583963773786115
146,0.9369824595725211,0.8954293628808864,1.9321329639889198,8.149568840747605
147,1.003498484992482,0.8677685950413223,1.933884297520661,8.250697682491175
148,1.8481662806074233,0.8293871866295265,1.6671309192200556,8.047313215252013
149,0.8337286669134562,0.5647530040053405,2.4913217623498,8.811226903450383
150,0.38887514077785135,0.9395380434782609,2.017663043478261,8.498710670734587
151,1.1920366228295933,0.7843601895734597,2.6208530805687205,5.568866241845845
152,7.918911957658063,0.10518934081346423,0.3450210378681627,7.917880253106472
153,2.0641206360832567,0.7117903930131004,1.991266375545851,7.214458262616526
154,3.6884036324905267,0.6610169491525423,1.5993836671802775,6.084997825830075
155,4.638826441684415,0.21514745308310992,1.4517426273458445,8.740074517202034
156,1.2892437099662095,0.8459459459459459,3.118918918918919,2.6265674755789896
157,0.3853349260073387,0.8272214386459803,2.3991537376586742,7.813019472490961
158,3.546176357075679,0.5951612903225806,2.0129032258064514,5.129894248491516
159,4.009945156482958,0.4476987447698745,1.4393305439330544,8.02157103895919
160,4.842153403961961,0.17937219730941703,1.89237668161435,6.695444934690348
161,0.2811882076360675,0.989913544668588,2.2132564841498557,7.409025939103741
162,4.354922223687863,0.30720338983050843,1.614406779661017,7.786619141778084
163,1.2944916490841183,0.9029850746268657,2.572139303482587,4.527294730633891
164,2.261033876374867,0.45721925133689845,2.0534759358288768,8.787572857041617
165,4.461576453057296,0.5804248861911988,1.3338391502276175,6.39485299717114
166,0.4207970158478293,0.7216981132075472,2.4056603773584904,8.644309670301743
167,4.482648149297799,0.5352220520673813,1.45635528330781,6.210078718885978
168,0.8011291691721392,0.7931726907630522,2.0602409638554215,8.763855479852644
169,0.7084458010210362,0.7202970297029703,3.1831683168316833,4.63609254690405
170,2.4815023646117433,0.5974754558204768,1.8681626928471244,7.91788025310647
171,2.354505593019718,0.8190184049079755,1.8773006134969323,6.17895237701739
172,2.779332411113106,0.5363636363636364,2.190909090909091,6.425322089019677
173,1.6854595722487953,0.6659919028340081,1.9392712550607287,8.62020691193885
174,0.1264826215459274,0.7291666666666667,2.65,8.098583049701887
175,3.477475293675972,0.20352781546811397,2.0597014925373136,8.52314180091976
176,3.2127467284662394,0.33384146341463417,2.423780487804878,6.3028883601892725
177,0.2670600806834831,0.9567448680351905,2.3621700879765397,7.073036009283758
178,0.4839896232624773,1.0513392857142856,2.138392857142857,6.783878009165865
179,1.2049746049049106,0.9725274725274726,2.208791208791209,5.70032989883398
180,1.2902123378474766,0.871900826446281,1.7933884297520661,8.250697682491175
181,0.9092759889937638,0.8165322580645161,1.9798387096774195,8.69232080994396
182,2.374459030248698,0.517638036809816,2.4708588957055215,6.178952377017389
183,6.335476051007556,0.273353751914242,1.125574272588055,6.210078718885979
184,0.7058016418063481,0.4574780058651027,3.158357771260997,7.073036009283758
185,4.353962875935538,0.3654618473895582,1.2771084337349399,8.763855479852642
186,0.9898639947072578,0.8070652173913043,2.005434782608696,8.498710670734587
187,2.9029777601568223,0.024793388429752067,2.7438016528925617,8.250697682491175
188,2.5768752607352625,0.38789546079779913,2.1623108665749657,8.275806012525171
189,0.23424561489313028,0.32202216066482,3.403047091412742,8.149568840747605
190,1.6196741898480203,0.11445783132530123,3.0401606425702807,8.763855479852642
