,mmol_experiment1_reagent1_chemical1,mmol_experiment1_reagent2_chemical2,mmol_experiment1_reagent2_chemical3,mmol_experiment1_reagent3_chemical3,mmol_experiment1_reagent6_chemical5
76,4.774538273899408,0.1935,0.387,0.018,1.669780577883989
77,0.9887327215704496,0.5655,1.131,0.2115,2.49141864001738
78,1.0928098501568126,0.3795,0.759,0.7335,5.7779708885509455
79,0.32524102683238476,0.0075,0.015,2.115,4.134694764284163
80,1.8603786734812406,0.006,0.012,1.5885,0.8481425157505974
81,3.070275293297712,0.378,0.756,0.054,1.2722137736258963
82,1.5871762109420373,0.564,1.128,0.009,4.532261568542255
83,1.3269833894761298,0.192,0.384,1.215,6.175537692809038
84,3.0572656522244164,0.285,0.57,0.3375,2.8889854442754728
85,0.15611569287954466,0.657,1.314,0.225,2.0673473821420814
86,0.01300964107329539,0.471,0.942,0.8325,5.353899630675646
87,5.242885352538042,0.099,0.198,0.1395,3.7106235064088637
88,2.6149378557323733,0.1455,0.291,0.909,0.4505757114925049
89,0.8456266697642003,0.5175,1.035,0.405,0.6361068868129481
90,0.039028923219886165,0.702,1.404,0.1305,3.9226591353465134
91,0.32524102683238476,0.3315,0.663,1.143,5.565935259613296
92,2.17261005924033,0.2385,0.477,0.783,2.2793830110797306
93,1.105819491230108,0.6105,1.221,0.036,3.1010210732131216
94,1.4961087234289698,0.4245,0.849,0.459,6.387573321746687
95,4.00696945057498,0.0525,0.105,0.7065,4.744297197479905
96,5.268904634684633,0.0765,0.153,0.198,1.4577449489463392
97,2.3547450342664655,0.447,0.894,0.0945,1.060178144688247
98,0.15611569287954466,0.633,1.266,0.297,4.3467303932218115
99,0.6895109768846557,0.2625,0.525,1.224,5.963502063871388
100,0.1431060518062493,0.354,0.708,1.1385,2.7034542689550296
101,0.1431060518062493,0.726,1.452,0.0225,1.8818162068216382
102,1.4440701591357883,0.54,1.08,0.1305,5.141864001737996
103,1.704262980601696,0.1695,0.339,1.152,3.5250923310884206
104,2.549889650365896,0.123,0.246,0.999,0.23854008255485554
105,1.6262051341619237,0.4935,0.987,0.207,0.34455789702368017
106,0.1300964107329539,0.6795,1.359,0.1665,3.6046056919400393
107,0.18213497502613546,0.309,0.618,1.26,5.247881816206822
108,1.3399930305494252,0.216,0.432,1.1385,1.9878340212904626
109,0.9627134394238589,0.5865,1.173,0.1575,2.809472083423854
110,2.8881403182715766,0.4005,0.801,0.0495,6.069519878340213
111,5.542107097223836,0.03,0.06,0.243,4.426243754073431
112,1.2229062608897665,0.042,0.084,1.701,1.1661959591570714
113,2.1335811360204437,0.4125,0.825,0.2745,1.563762763415164
114,0.0,0.5985,1.197,0.4545,4.850315011948729
115,1.274944825182948,0.2265,0.453,1.1295,6.493591136215512
116,2.3807643164130563,0.3195,0.639,0.468,3.2070388876819464
117,0.3122313857590893,0.6915,1.383,0.0675,2.3854008255485555
118,0.3642699500522709,0.5055,1.011,0.6075,5.67195307408212
119,0.7155302590312463,0.1335,0.267,1.602,4.028676949815338
120,4.111046579161343,0.18,0.36,0.288,0.7421247012817728
121,0.7545591822511326,0.552,1.104,0.333,0.5300890723441235
122,0.01300964107329539,0.738,1.476,0.0315,3.8166413208776886
123,2.302706469973284,0.366,0.732,0.3555,5.459917445144471
124,1.6522244163085145,0.273,0.546,0.8595,2.1733651966109058
125,0.18213497502613546,0.645,1.29,0.252,2.9950032587442976
126,2.4978510860727146,0.459,0.918,0.009,6.281555507277862
127,5.385991404344291,0.0885,0.177,0.1215,4.63827938301108
128,0.8456266697642003,0.0645,0.129,1.764,1.3517271344775148
129,1.2229062608897665,0.4365,0.873,0.5175,0.9541603302194221
130,0.3902892321988617,0.621,1.242,0.252,4.240712578752988
131,0.299221744685794,0.2505,0.501,1.395,5.88398870301977
132,0.9757230804971543,0.3435,0.687,0.882,2.5974364544862047
133,0.2601928214659078,0.714,1.428,0.018,1.7757983923528133
134,0.02601928214659078,0.528,1.056,0.657,5.062350640886379
135,0.41630851434545246,0.1575,0.315,1.6335,3.419074516619596
136,1.6652340573818099,0.111,0.222,1.341,0.13252226808603088
137,0.6765013358113603,0.483,0.966,0.567,0.1855311753204432
138,0.5854338482982926,0.6675,1.335,0.045,3.4720834238540084
139,1.899407596701127,0.297,0.594,0.702,5.115359548120791
140,1.3530026716227206,0.204,0.408,1.17,1.8288072995872258
141,0.9236845162039726,0.5745,1.149,0.207,2.6504453617206174
142,2.1856197003136253,0.39,0.78,0.324,5.910493156636976
143,5.320943198977814,0.018,0.036,0.3555,4.293721485987399
144,4.917644325705657,0.024,0.048,0.477,1.0071692374538346
145,1.808340109188059,0.396,0.792,0.4365,1.404736041711927
146,0.5333952840051109,0.5805,1.161,0.324,4.691288290245492
147,0.8196073876176095,0.21,0.42,1.3365,6.3345644145122755
148,2.7840631896852135,0.303,0.606,0.378,3.04801216597871
149,0.02601928214659078,0.6735,1.347,0.2205,2.226374103845318
150,1.1188291323034034,0.4875,0.975,0.4005,5.512926352378883
151,3.642699500522709,0.117,0.234,0.639,3.8696502281121012
152,1.639214775235219,0.1635,0.327,1.1925,0.5830979795785357
153,0.6114531304448833,0.534,1.068,0.4365,0.7951336085161851
154,0.19514461609943085,0.72,1.44,0.0225,4.0816858570497505
155,2.0425136485073763,0.3495,0.699,0.495,5.7249619813165324
156,4.150075502381229,0.2565,0.513,0.045,2.4384097327829677
157,0.5203856429318156,0.627,1.254,0.189,3.260047794916359
158,2.6799860610988504,0.441,0.882,0.0,6.546600043449923
159,0.468347078638634,0.0705,0.141,1.8765,4.9033239191831415
160,1.1448484144499944,0.093,0.186,1.575,1.6167716706495765
161,1.873388314554536,0.465,0.93,0.207,1.2192048663914838
162,0.6765013358113603,0.651,1.302,0.063,4.479252661307843
163,0.6634916947380649,0.279,0.558,1.1835,6.122528785574626
164,1.7823208270414683,0.372,0.744,0.5175,2.83597653704106
165,0.05203856429318156,0.744,1.488,0.0,2.0408429285248753
166,1.4570798002090837,0.558,1.116,0.072,5.300890723441235
167,1.7172726216749914,0.186,0.372,1.098,3.6576145991744515
168,3.4605645254965736,0.1395,0.279,0.6345,0.39756680425809254
169,1.1188291323034034,0.5115,1.023,0.3285,0.29154898978926785
170,0.27320246253920316,0.6975,1.395,0.063,3.578101238322833
171,3.603670577302823,0.3255,0.651,0.027,5.1948729089724095
172,1.300964107329539,0.2325,0.465,1.1025,1.9348251140560506
173,1.040771285863631,0.6045,1.209,0.0765,2.7564631761894414
174,0.6634916947380649,0.4185,0.837,0.765,6.0165109711058005
175,2.471831803926124,0.0465,0.093,1.2555,4.3732348468390185
176,3.6687187826692997,0.036,0.072,0.873,1.113187051922659
177,0.7805784643977234,0.4065,0.813,0.7605,1.5107538561807516
178,1.3530026716227206,0.5925,1.185,0.0045,4.797306104714316
179,3.1873620629573707,0.222,0.444,0.4815,6.440582228981099
180,3.3825066790568012,0.3135,0.627,0.1395,3.1540299804475342
181,0.5594145661517017,0.6855,1.371,0.0,2.332391918314143
182,1.4180508769891973,0.4995,0.999,0.261,5.618944166847708
183,2.810082471831804,0.129,0.258,0.891,3.975668042580925
184,0.48135671971192945,0.1755,0.351,1.557,0.6891157940473603
185,0.33825066790568015,0.546,1.092,0.495,0.5035846187269173
186,0.09106748751306773,0.732,1.464,0.0225,3.7636324136432764
187,2.7580439075386227,0.36,0.72,0.216,5.406908537910059
188,0.5333952840051109,0.267,0.534,1.2645,2.120356289376494
189,0.7285399001045418,0.639,1.278,0.081,2.941994351509885
190,1.3920315948426067,0.453,0.906,0.4095,6.22854660004345
191,4.761528632826113,0.0825,0.165,0.3555,4.585270475776668
192,0.8716459519107912,0.0585,0.117,1.773,1.2987182272431024
193,1.4180508769891973,0.4305,0.861,0.468,0.9011514229850098
194,0.6504820536647695,0.615,1.23,0.18,4.187703671518575
195,1.0277616447903357,0.2445,0.489,1.161,5.830979795785357
196,2.7580439075386227,0.3375,0.675,0.2835,2.5444275472517925
197,0.299221744685794,0.708,1.416,0.0225,1.722789485118401
198,0.936694157277268,0.5235,1.047,0.3555,5.009341733651966
199,0.2471831803926124,0.1515,0.303,1.71,3.3660656093851835
200,0.2471831803926124,0.105,0.21,1.8495,0.07951336085161852
201,0.0,0.477,0.954,0.819,0.10601781446882468
202,0.299221744685794,0.6615,1.323,0.162,3.3925700630023896
203,0.5333952840051109,0.291,0.582,1.1925,5.035846187269172
204,2.1335811360204437,0.198,0.396,0.918,1.7492939387356072
205,1.2619351841096527,0.57,1.14,0.1035,2.570932000868998
206,0.9236845162039726,0.384,0.768,0.7785,5.857484249402563
207,0.33825066790568015,0.012,0.024,2.097,4.214208125135781
208,2.237658264606807,0.009,0.018,1.449,0.9276558766022159
209,1.1188291323034034,0.381,0.762,0.72,1.3252226808603087
210,0.9236845162039726,0.567,1.134,0.2295,4.6117749293938735
211,2.8230921129050994,0.195,0.39,0.6885,6.255051053660656
212,1.9514461609943086,0.288,0.576,0.711,2.968498805127091
213,0.22116389824602162,0.6585,1.317,0.198,2.1468607429936997
214,0.4943663607852248,0.474,0.948,0.657,5.433412991527265
215,2.9141596004181674,0.102,0.204,0.936,3.790136867260482
216,1.6652340573818099,0.1485,0.297,1.2285,0.5035846187269173
217,0.5203856429318156,0.5205,1.041,0.5085,0.7156202476645666
218,0.234173539319317,0.705,1.41,0.054,4.002172496198131
219,0.9236845162039726,0.3345,0.669,0.927,5.645448620464915
220,3.83784411662214,0.2415,0.483,0.198,2.3588963719313494
221,0.9627134394238589,0.6135,1.227,0.0765,3.1805344340647403
222,0.8846555929840865,0.4275,0.855,0.6615,6.467086682598306
223,3.941921245208503,0.0555,0.111,0.72,4.823810558331523
224,0.48135671971192945,0.0795,0.159,1.845,1.537258309797958
225,1.3269833894761298,0.45,0.9,0.441,1.1396915055398653
226,0.039028923219886165,0.636,1.272,0.3285,4.399739300456225
227,1.8473690324079453,0.2655,0.531,0.8145,6.043015424723007
228,2.0295040074340807,0.357,0.714,0.477,2.782967629806648
229,0.1431060518062493,0.729,1.458,0.0135,1.9613295676732567
230,0.3642699500522709,0.543,1.086,0.495,5.221377362589616
231,4.969682889998839,0.1725,0.345,0.0135,3.578101238322833
232,5.385991404344291,0.126,0.252,0.009,0.31805344340647407
233,1.001742362643745,0.4965,0.993,0.414,0.4240712578752987
234,0.41630851434545246,0.6825,1.365,0.0585,3.6841190527916576
235,0.039028923219886165,0.3105,0.621,1.305,5.32739517705844
236,1.1318387733766988,0.219,0.438,1.2015,2.0408429285248753
237,0.767568823324428,0.5895,1.179,0.216,2.8624809906582662
238,2.588918573585783,0.4035,0.807,0.144,6.149033239191832
239,0.44232779649204323,0.033,0.066,1.998,4.505757114925049
240,1.9774654431408991,0.045,0.09,1.431,1.24570932000869
241,0.5594145661517017,0.4155,0.831,0.81,1.6432761242667826
242,0.3772795911255663,0.6015,1.203,0.315,4.929828372800348
243,0.234173539319317,0.2295,0.459,1.4805,6.57310449706713
244,1.0928098501568126,0.3225,0.645,0.9045,3.286552248533565
245,0.234173539319317,0.6945,1.389,0.0855,2.464914186400174
246,0.234173539319317,0.5085,1.017,0.6435,5.751466434933739
247,1.7563015448948778,0.1365,0.273,1.233,4.108190310666956
248,3.1223138575908935,0.183,0.366,0.621,0.8216380621333913
249,0.767568823324428,0.555,1.11,0.3195,0.6096024331957419
250,0.02601928214659078,0.741,1.482,0.018,3.896154681729307
251,0.05203856429318156,0.369,0.738,1.125,5.53943080599609
252,2.081542571727262,0.276,0.552,0.702,2.2528785574625245
253,0.7285399001045418,0.648,1.296,0.054,3.074516619595916
254,1.5091183645022652,0.462,0.924,0.342,6.361068868129481
255,4.0720176559414565,0.09,0.18,0.5715,4.717792743862699
256,2.9922174468579397,0.0675,0.135,1.0125,1.4312404953291331
257,0.09106748751306773,0.4395,0.879,0.9,1.0336736910710407
258,0.19514461609943085,0.624,1.248,0.3105,4.320225939604605
259,1.9774654431408991,0.2535,0.507,0.8055,5.936997610254182
260,3.3174584736903245,0.3465,0.693,0.063,2.676949815337823
261,0.19514461609943085,0.717,1.434,0.0315,1.8553117532044319
262,0.9887327215704496,0.531,1.062,0.315,5.141864001737996
263,1.4180508769891973,0.1605,0.321,1.278,3.4985878774712145
264,0.33825066790568015,0.114,0.228,1.791,0.21203562893764935
265,1.5741665698687421,0.4845,0.969,0.252,0.15902672170323703
266,0.44232779649204323,0.6705,1.341,0.0855,3.445578970236802
267,1.001742362643745,0.3,0.6,1.0035,5.088855094503585
268,2.966198164711349,0.207,0.414,0.603,1.8023028459700197
269,1.4830990823556744,0.5775,1.155,0.0045,2.623940908103411
270,2.445812521779533,0.393,0.786,0.225,5.910493156636976
271,0.5073760018585202,0.021,0.042,2.0115,4.267217032370193
272,5.216866070391451,0.015,0.03,0.4005,0.9806647838366284
273,1.6522244163085145,0.387,0.774,0.5175,1.3782315880947207
274,1.040771285863631,0.5715,1.143,0.1755,4.664783836628286
275,2.536880009292601,0.201,0.402,0.7695,6.3080599608950685
276,1.3530026716227206,0.294,0.588,0.9,3.0215077123615033
277,0.1170867696596585,0.6645,1.329,0.216,2.1998696502281123
278,1.535137646648856,0.48,0.96,0.279,5.486421898761677
279,4.8395864792658845,0.108,0.216,0.252,3.8431457744948947
280,0.6244627715181786,0.1545,0.309,1.5705,0.5565935259613295
281,0.19514461609943085,0.5265,1.053,0.603,0.768629154898979
282,0.1300964107329539,0.711,1.422,0.072,4.0551814034325435
283,1.7953304681147637,0.3405,0.681,0.6075,5.698457527699326
284,2.7970728307585087,0.2475,0.495,0.54,2.4119052791657616
285,1.0537809269369265,0.618,1.236,0.0315,3.233543341299153
286,0.3122313857590893,0.4335,0.867,0.8415,6.520095589832718
287,2.5759089325124873,0.0615,0.123,1.1745,4.876819465565935
288,0.6504820536647695,0.0855,0.171,1.7685,1.5902672170323702
289,2.2246486235335117,0.456,0.912,0.1125,1.1927004127742777
290,0.8196073876176095,0.642,1.284,0.0405,4.452748207690636
291,4.124056220234638,0.27,0.54,0.0135,6.09602433195742
292,2.0295040074340807,0.363,0.726,0.459,2.809472083423854
293,0.1170867696596585,0.735,1.47,0.0045,2.014338474907669
294,0.10407712858636312,0.549,1.098,0.567,5.274386269824028
295,0.5724242072249972,0.177,0.354,1.521,3.6311101455572454
296,4.059008014868161,0.132,0.264,0.45,0.3710623506408864
297,1.040771285863631,0.5025,1.005,0.3825,0.26504453617206175
298,0.01300964107329539,0.6885,1.377,0.18,3.5515967847056267
299,0.7805784643977234,0.3165,0.633,1.0305,5.168368455355203
300,2.0295040074340807,0.2235,0.447,0.8775,1.9083206604388443
301,1.2229062608897665,0.5955,1.191,0.0405,2.7299587225722357
302,0.5854338482982926,0.4095,0.819,0.819,5.990006517488595
303,0.20815425717272623,0.039,0.078,2.061,4.3732348468390185
304,0.6114531304448833,0.027,0.054,1.9575,1.0866825983054529
305,2.00348472528749,0.3975,0.795,0.3645,1.4842494025635455
306,0.2601928214659078,0.5835,1.167,0.4095,4.770801651097111
307,2.8230921129050994,0.213,0.426,0.6345,6.414077775363893
308,2.732024625392032,0.306,0.612,0.387,3.127525526830328
309,0.039028923219886165,0.6765,1.353,0.207,2.3058874646969367
310,1.9384365199210132,0.4905,0.981,0.108,5.592439713230502
311,3.980950168428389,0.12,0.24,0.513,3.9491635889637196
312,2.198629341386921,0.1665,0.333,0.99,0.6626113404301543
313,1.4570798002090837,0.537,1.074,0.135,0.4770801651097111
314,0.234173539319317,0.723,1.446,0.0,3.73712796002607
315,1.2489255430363573,0.3525,0.705,0.7605,5.380404084292852
316,0.8976652340573819,0.2595,0.519,1.161,2.0938518357592875
317,0.7805784643977234,0.63,1.26,0.09,2.9154898978926784
318,2.5238703682193053,0.444,0.888,0.045,6.202042146426243
319,1.1838773376698806,0.0735,0.147,1.62,4.558766022159461
320,1.1578580555232898,0.0495,0.099,1.701,1.2722137736258963
321,0.7935881054710187,0.4215,0.843,0.711,0.8746469693678036
322,0.16912533395284007,0.6075,1.215,0.369,4.161199217901369
323,3.9159019630619123,0.2355,0.471,0.189,5.804475342168152
324,1.5221280055755606,0.3285,0.657,0.738,2.517923093634586
325,0.09106748751306773,0.7005,1.401,0.117,1.6962850315011948
326,0.9497037983505635,0.5145,1.029,0.378,4.98283728003476
327,1.8473690324079453,0.1425,0.285,1.1835,3.339561155767978
328,3.4605645254965736,0.096,0.192,0.765,0.05300890723441234
329,2.250667905680102,0.468,0.936,0.0675,0.07951336085161852
330,0.16912533395284007,0.654,1.308,0.2295,3.339561155767978
331,2.7580439075386227,0.282,0.564,0.45,4.98283728003476
332,1.6652340573818099,0.189,0.378,1.107,1.6962850315011948
333,1.196886978743176,0.561,1.122,0.153,2.517923093634586
334,0.4553374375653386,0.375,0.75,0.9675,5.804475342168152
335,5.385991404344291,0.003,0.006,0.378,4.161199217901369
336,6.166569868742014,0.0045,0.009,0.1035,0.9011514229850098
337,0.9106748751306772,0.375,0.75,0.81,1.2987182272431024
338,0.1431060518062493,0.561,1.122,0.5175,4.585270475776668
339,3.2263909861772566,0.189,0.378,0.567,6.22854660004345
340,2.51086072714601,0.282,0.564,0.5355,2.941994351509885
341,0.7415495411778372,0.654,1.308,0.0315,2.120356289376494
342,1.6652340573818099,0.468,0.936,0.27,5.406908537910059
343,2.3157161110465796,0.0975,0.195,1.1565,3.7636324136432764
344,2.549889650365896,0.144,0.288,0.936,0.4770801651097111
345,0.299221744685794,0.5145,1.029,0.603,0.6891157940473603
346,0.3122313857590893,0.7005,1.401,0.0405,3.975668042580925
347,1.9124172377744224,0.3285,0.657,0.603,5.592439713230502
348,2.367754675339761,0.2355,0.471,0.7245,2.332391918314143
349,1.235915901963062,0.6075,1.215,0.0,3.1540299804475342
350,1.7172726216749914,0.4215,0.843,0.3915,6.414077775363893
351,4.228133348821001,0.051,0.102,0.6345,4.770801651097111
352,1.4180508769891973,0.0735,0.147,1.539,1.5107538561807516
353,1.6522244163085145,0.4455,0.891,0.342,1.0866825983054529
354,0.598443489371588,0.63,1.26,0.153,4.3732348468390185
355,2.0295040074340807,0.2595,0.519,0.7695,6.0165109711058005
356,1.040771285863631,0.3525,0.705,0.8325,2.7299587225722357
357,0.1300964107329539,0.723,1.446,0.036,1.9083206604388443
358,1.7953304681147637,0.5385,1.077,0.0135,5.1948729089724095
359,0.19514461609943085,0.1665,0.333,1.683,3.5515967847056267
360,0.02601928214659078,0.12,0.24,1.881,0.26504453617206175
361,0.7805784643977234,0.492,0.984,0.504,0.3710623506408864
362,0.07805784643977233,0.6765,1.353,0.1935,3.6576145991744515
363,0.22116389824602162,0.306,0.612,1.2555,5.300890723441235
364,4.475316529213614,0.213,0.426,0.063,2.014338474907669
365,0.42931815541874785,0.5835,1.167,0.351,2.83597653704106
366,2.536880009292601,0.399,0.798,0.1755,6.122528785574626
367,4.124056220234638,0.027,0.054,0.7425,4.479252661307843
368,5.399001045417586,0.039,0.078,0.2655,1.1927004127742777
369,0.01300964107329539,0.4095,0.819,1.017,1.6167716706495765
370,0.20815425717272623,0.5955,1.191,0.3915,4.876819465565935
371,2.640957137878964,0.225,0.45,0.6615,6.520095589832718
372,3.109304216517598,0.318,0.636,0.2205,3.233543341299153
373,0.42931815541874785,0.6885,1.377,0.036,2.4384097327829677
374,0.767568823324428,0.5025,1.005,0.477,5.698457527699326
375,3.200371704030666,0.132,0.264,0.747,4.0551814034325435
376,1.8343593913346499,0.1785,0.357,1.08,0.7951336085161851
377,0.9236845162039726,0.549,1.098,0.2835,0.5830979795785357
378,0.1170867696596585,0.735,1.47,0.0045,3.8696502281121012
379,0.1300964107329539,0.363,0.726,1.116,5.512926352378883
380,1.3399930305494252,0.2715,0.543,0.972,2.226374103845318
381,0.27320246253920316,0.642,1.284,0.2295,3.04801216597871
382,0.9887327215704496,0.456,0.912,0.54,6.3080599608950685
383,4.423277964920432,0.0855,0.171,0.4635,4.691288290245492
384,3.1613427808107795,0.0615,0.123,0.972,1.404736041711927
385,2.367754675339761,0.4335,0.867,0.1305,0.9806647838366284
386,0.9887327215704496,0.6195,1.239,0.0495,4.267217032370193
387,4.228133348821001,0.2475,0.495,0.045,5.910493156636976
388,2.5628992914391917,0.3405,0.681,0.342,2.623940908103411
389,0.20815425717272623,0.7125,1.425,0.0405,1.8023028459700197
390,1.8473690324079453,0.5265,1.053,0.0315,5.088855094503585
391,1.769311185968173,0.1545,0.309,1.1745,3.445578970236802
392,0.48135671971192945,0.108,0.216,1.7595,0.15902672170323703
393,2.198629341386921,0.48,0.96,0.0495,0.21203562893764935
394,0.2601928214659078,0.666,1.332,0.162,3.4985878774712145
395,3.447554884423278,0.294,0.588,0.1755,5.141864001737996
396,0.27320246253920316,0.201,0.402,1.5525,1.8553117532044319
397,0.7805784643977234,0.573,1.146,0.261,2.676949815337823
398,0.9757230804971543,0.387,0.774,0.7515,5.963502063871388
399,6.296666279474969,0.015,0.03,0.027,4.320225939604605
400,0.22116389824602162,0.021,0.042,2.1105,1.0336736910710407
401,1.105819491230108,0.393,0.786,0.6885,1.4577449489463392
402,0.32524102683238476,0.579,1.158,0.4005,4.744297197479905
403,4.098036938088048,0.207,0.414,0.2115,6.361068868129481
404,0.02601928214659078,0.3,0.6,1.341,3.1010210732131216
405,0.5594145661517017,0.6705,1.341,0.045,2.2793830110797306
406,0.8976652340573819,0.486,0.972,0.4815,5.53943080599609
407,5.412010686490882,0.114,0.228,0.036,3.9226591353465134
408,4.579393657799978,0.1605,0.321,0.1845,0.6361068868129481
409,0.598443489371588,0.5325,1.065,0.4455,0.8481425157505974
410,0.234173539319317,0.717,1.434,0.018,4.108190310666956
411,2.9922174468579397,0.3465,0.693,0.1755,5.751466434933739
412,0.4943663607852248,0.2535,0.507,1.3185,2.464914186400174
413,0.3642699500522709,0.6255,1.251,0.2475,3.286552248533565
414,2.1465907770937394,0.4395,0.879,0.189,6.57310449706713
415,5.542107097223836,0.0675,0.135,0.1305,4.929828372800348
416,3.070275293297712,0.0915,0.183,0.9135,1.669780577883989
417,1.1708676965965852,0.462,0.924,0.459,1.24570932000869
418,0.702520617957951,0.648,1.296,0.063,4.532261568542255
419,2.2246486235335117,0.276,0.552,0.6525,6.175537692809038
420,1.1578580555232898,0.369,0.738,0.7425,2.8889854442754728
421,0.06504820536647694,0.741,1.482,0.0045,2.0673473821420814
422,0.6244627715181786,0.555,1.11,0.369,5.353899630675646
423,1.7823208270414683,0.1845,0.369,1.08,3.7106235064088637
424,5.060750377511907,0.138,0.276,0.0855,0.4240712578752987
425,0.33825066790568015,0.5085,1.017,0.6075,0.31805344340647407
426,0.42931815541874785,0.6945,1.389,0.018,3.6046056919400393
427,1.4961087234289698,0.3225,0.645,0.765,5.247881816206822
428,1.7823208270414683,0.231,0.462,0.9405,1.9613295676732567
