,chemical1 [M],chemical2 [M],chemical3 [M],chemical4 [M],chemical5 [M]
0,7.175653709025036,0.15990730011587487,1.2375434530706837,0.0,5.006055549947399
1,1.5117813187518094,0.7020255863539445,2.376332622601279,0.0,6.725010619291117
2,0.9812624653823773,1.116788321167883,2.423357664233577,0.0,3.9337510234782878
3,2.2594177527736465,0.44137168141592925,2.7212389380530975,0.0,5.981093515387234
4,5.050156028452219,0.28322784810126583,1.5348101265822784,0.0,6.933654532771233
5,1.8856670769158486,0.8848314606741572,2.0797752808988763,0.0,5.65825414299907
6,2.4957856083278913,0.5821389195148842,2.3153252480705624,0.0,6.04897673512864
7,10.807034362956706,0.010962241169305723,0.10962241169305724,0.0,3.9062593029012747
8,0.49403700278336926,0.011075949367088608,4.180379746835443,0.0,6.933654532771235
9,3.657216696570163,0.5697424892703863,1.6802575107296138,0.0,6.597675149347458
10,2.1451246846833443,0.9377224199288257,2.117437722419929,0.0,4.496010518695709
11,3.463416751056267,0.30201342281879195,2.496644295302014,0.0,5.751525729013419
12,1.996114456524936,0.4297210300429185,2.7263948497854074,0.0,6.597675149347459
13,0.8942325349715234,1.01940133037694,2.20509977827051,0.0,5.935587173698056
14,0.6998857539431065,0.6962025316455697,2.7151898734177213,0.0,6.933654532771234
15,7.825560428453469,0.1530944625407166,0.6449511400651466,0.0,6.359917751794315
16,5.430768773619819,0.23895348837209301,1.9011627906976745,0.0,4.931061138084869
17,3.0121550445336625,0.798787210584344,1.6438809261300993,0.0,6.048976735128642
18,0.49508147847635725,1.041754756871036,2.1279069767441863,0.0,6.892278636186806
19,2.9567366075671333,0.55622009569378,2.547846889952153,0.0,4.311729296578994
20,4.738335726375957,0.3578274760383387,1.571884984025559,0.0,6.746074988830965
21,0.5966390201399451,0.9563758389261745,2.5100671140939594,0.0,5.751525729013419
22,3.807304672757679,0.7415940224159402,1.991282689912827,0.0,3.3996995299778776
23,0.39870636660496644,0.0851305334846765,4.41316685584563,0.0,5.445296373115002
24,5.388113148381996,0.11587982832618025,1.7896995708154506,0.0,6.597675149347459
25,3.24210696229959,0.6636747624076029,1.6124604012671593,0.0,6.9129884302533515
26,0.7546195518152778,1.0301624129930396,2.4640371229698377,0.0,4.981115412978422
27,1.1773430835561438,0.4157239819004525,3.3766968325791855,0.0,5.516764101318931
28,4.3836834051321425,0.5413043478260869,1.460869565217391,0.0,6.338021517157996
29,0.0573111941554863,1.1200440528634361,2.359030837004405,0.0,6.071504793368814
30,0.25927772361784485,0.8880422039859319,3.0281359906213368,0.0,4.75402274728317
31,1.4994646681624764,0.26180021953896815,3.395170142700329,0.0,6.138792220889684
32,5.579789174780844,0.19624573378839588,1.812286689419795,0.0,5.3973802019111545
33,3.156016111084831,0.7607025246981338,1.6333699231613612,0.0,6.138792220889683
34,0.20157965906178793,1.135280095351609,2.642431466030989,0.0,4.391083495580045
35,6.071165834204515,0.4982758620689655,1.0310344827586206,0.0,5.179031166580517
36,4.3088374587804745,0.3226837060702875,1.8402555910543135,0.0,6.746074988830965
37,0.4572078332468028,0.8753993610223642,2.5111821086261976,0.0,6.746074988830964
38,2.8001404002981616,0.6801692865779928,2.4268440145102783,0.0,4.070212345084865
39,3.646199852380995,0.04876681614349775,2.929372197309417,0.0,5.704994500564557
40,4.941303582260721,0.06802721088435373,2.3469387755102042,0.0,5.469172968629845
41,4.308387628169252,0.6266233766233765,1.305194805194805,0.0,6.425322089019677
42,1.766741380324065,1.0351851851851852,2.3,0.0,3.5993702443119497
43,6.268281608042325,0.36306818181818185,1.155681818181818,0.0,5.421365512610354
44,0.9445944013613814,0.49339933993399343,3.198019801980198,0.0,6.093983284924191
45,0.41207007924465033,1.096153846153846,2.368778280542986,0.0,5.516764101318931
46,0.23283473956680786,0.7936241610738255,3.0033557046979866,0.0,5.751525729013421
47,8.070651587984443,0.22634730538922157,0.8550898203592815,0.0,4.285151183620159
48,7.815144097986799,0.3039568345323741,0.8237410071942447,0.0,4.258509334179409
49,2.471831803926124,0.86,1.8066666666666666,0.0,5.889878581601371
50,0.1762389800569573,1.2727832512315271,2.5455665024630543,0.0,3.6557867058215407
51,3.3681402042519353,0.6312883435582821,2.3374233128834354,0.0,3.7398922281947358
52,0.20960753608961422,0.4124597207303974,3.58968850698174,0.0,6.57629300276544
53,0.5244648137050772,1.0128779395296752,2.435610302351624,0.0,5.728286168108389
54,3.15205018004414,0.7354285714285713,1.8754285714285714,0.0,5.300890723441234
55,0.9603425936457958,0.14359861591695502,4.114186851211072,0.0,5.105240777478005
56,7.46431684140267,0.0992407809110629,0.9143167028199566,0.0,6.381766489175454
57,1.3766815950577131,0.6476190476190475,2.5142857142857142,0.0,6.8715250118682665
58,0.9579545683424159,1.0350356294536818,2.47624703087886,0.0,4.469872225229545
59,3.7506685362094063,0.4234016887816646,2.489746682750302,0.0,4.124335966971768
60,3.1713642919734157,0.5216684723726976,2.04442036836403,0.0,6.403567883680364
61,0.35898568083044674,1.1059602649006621,2.258278145695364,0.0,6.026398946075576
62,0.7227578374052994,0.875886524822695,2.879432624113475,0.0,4.574054643158512
63,6.822904670469098,0.27139364303178487,1.4449877750611246,0.0,3.823380839645878
64,1.5445235977428318,0.1797945205479452,3.7226027397260277,0.0,5.325095703913569
65,2.1682735122158983,0.7227564102564102,2.041666666666667,0.0,6.682746852201555
66,0.2601928214659078,1.04,2.466666666666667,0.0,5.889878581601371
67,0.8757847410904605,0.4527687296416938,3.250814332247557,0.0,6.359917751794315
68,2.7446500154631623,0.3022151898734177,2.560126582278481,0.0,6.933654532771234
69,1.1288191820646758,0.8752711496746204,2.284164859002169,0.0,6.3817664891754555
70,3.767101455567015,0.6127946127946129,1.7508417508417509,0.0,5.681650550938698
71,4.061210705420255,0.02857142857142857,2.5142857142857142,0.0,6.871525011868266
72,2.0526939006905307,0.03678038379530917,3.4573560767590616,0.0,6.725010619291117
73,3.1866000499019593,0.5910543130990417,1.8210862619808306,0.0,6.746074988830964
74,1.6495134767684343,0.8980154355016537,2.073869900771775,0.0,6.048976735128641
75,7.384278611639039,0.35992691839220464,0.9902557856272837,0.0,3.9062593029012747
76,0.772849964750221,0.466996699669967,3.33003300330033,0.0,6.093983284924191
77,0.7930848016545842,1.1078546307151231,2.34232121922626,0.0,4.75402274728317
78,0.50414109648938,0.7362755651237891,2.815931108719053,0.0,6.533390611776332
79,4.686427522993907,0.1875,2.2363636363636363,0.0,5.421365512610354
80,3.21036971256408,0.2696827262044654,2.915393654524089,0.0,4.702905400937874
81,1.3928951898603201,0.8029978586723768,2.2483940042826553,0.0,6.64030208396814
82,0.3635744163861409,1.226609963547995,2.4823815309842043,0.0,3.9611759354998286
83,0.9356248717096,0.5582191780821918,3.246575342465754,0.0,5.325095703913569
84,3.686999571418844,0.3879310344827586,2.049568965517241,0.0,6.511870069744619
85,0.40307648624526315,0.9391025641025641,2.423076923076923,0.0,6.682746852201555
86,1.8037384457516532,0.6763100436681223,2.4006550218340608,0.0,6.249958494887045
87,5.86413716977046,0.11645422943221322,1.929316338354577,0.0,5.006055549947399
88,4.033556839318658,0.14410480349344978,2.4366812227074237,0.0,6.2499584948870455
89,0.3996605838194558,0.691207627118644,2.882415254237288,0.0,6.850727418006679
90,0.7811793716066516,1.0531177829099307,2.383371824480369,0.0,5.080530370041829
91,1.7404202104742996,0.43812709030100333,3.0033444816053514,0.0,5.820933514592659
92,2.7014555234165285,0.5704918032786885,2.2032786885245903,0.0,6.2278224346440725
93,0.06927391412830346,1.110223642172524,2.220447284345048,0.0,6.746074988830965
94,0.7055119887904225,0.8476138828633406,2.53470715835141,0.0,6.3817664891754555
95,5.329066589882736,0.3080985915492958,1.8556338028169013,0.0,4.728494072553214
