,mmol_experiment1_reagent1_chemical1,mmol_experiment1_reagent2_chemical2,mmol_experiment1_reagent2_chemical3,mmol_experiment1_reagent3_chemical3,mmol_experiment1_reagent6_chemical5,mmol_experiment1_reagent7_chemical5
0,1.9644558020676037,0.06,0.12,3.054,2.8889854442754728,3.3660656093851835
1,3.2133813451039615,0.579,1.158,0.402,6.175537692809038,0.05300890723441234
2,0.3122313857590893,0.8385,1.677,0.702,4.532261568542255,1.9613295676732567
3,3.1613427808107795,0.3195,0.639,1.464,1.24570932000869,1.9613295676732567
4,3.5256127308630507,0.4485,0.897,0.78,1.6432761242667826,1.1396915055398653
5,0.4032988732721571,0.969,1.938,0.138,4.929828372800348,0.6361068868129481
6,2.276687187826693,0.7095,1.419,0.312,6.57310449706713,0.02650445361720617
7,3.9159019630619123,0.189,0.378,1.638,3.286552248533565,1.404736041711927
8,2.068532930653967,0.2535,0.507,2.232,2.464914186400174,3.286552248533565
9,1.5741665698687421,0.774,1.548,0.378,5.751466434933739,0.6891157940473603
10,0.06504820536647694,1.0335,2.067,0.036,4.108190310666956,0.3710623506408864
11,4.00696945057498,0.5145,1.029,0.294,0.8216380621333913,4.505757114925049
12,3.3564873969102105,0.384,0.768,1.116,0.6361068868129481,5.062350640886379
13,0.7545591822511326,0.9045,1.809,0.234,3.896154681729307,2.0938518357592875
14,2.4978510860727146,0.6435,1.287,0.474,5.53943080599609,0.4505757114925049
15,1.1578580555232898,0.1245,0.249,3.168,2.2793830110797306,4.002172496198131
16,1.9124172377744224,0.0915,0.183,2.952,3.1010210732131216,1.404736041711927
17,0.8716459519107912,0.612,1.224,1.35,6.361068868129481,0.23854008255485554
18,0.07805784643977233,0.8715,1.743,0.678,4.717792743862699,1.060178144688247
19,3.9549308862817982,0.351,0.702,0.972,1.4577449489463392,1.9878340212904626
20,4.34522011848066,0.4815,0.963,0.27,1.0336736910710407,2.623940908103411
21,0.07805784643977233,1.002,2.004,0.156,4.320225939604605,2.0673473821420814
22,0.4943663607852248,0.741,1.482,1.008,5.963502063871388,0.05300890723441234
23,0.07805784643977233,0.222,0.444,3.276,2.676949815337823,0.9011514229850098
24,1.9904750842141945,0.1575,0.315,2.652,1.8553117532044319,1.9878340212904626
25,3.1743524218840746,0.6765,1.353,0.03,5.141864001737996,0.10601781446882468
26,0.9887327215704496,0.936,1.872,0.0,3.4985878774712145,1.8818162068216382
27,1.1838773376698806,0.417,0.834,1.986,0.21203562893764935,2.809472083423854
28,1.6912533395284006,0.2865,0.573,2.274,0.15902672170323703,4.028676949815338
29,1.405041235915902,0.807,1.614,0.324,3.445578970236802,0.6891157940473603
30,2.432802880706238,0.546,1.092,0.894,5.088855094503585,0.4505757114925049
31,6.244627715181787,0.027,0.054,1.212,1.8023028459700197,3.3130567021507713
32,5.425020327564177,0.0345,0.069,1.56,2.623940908103411,3.1540299804475342
33,1.7172726216749914,0.555,1.11,1.188,5.910493156636976,0.0
34,0.7805784643977234,0.8145,1.629,0.582,4.267217032370193,2.1998696502281123
35,5.919386688349402,0.2955,0.591,0.288,0.9806647838366284,4.9033239191831415
36,4.449297247067023,0.4245,0.849,0.45,1.404736041711927,4.850315011948729
37,0.7805784643977234,0.945,1.89,0.06,4.664783836628286,0.4240712578752987
38,3.070275293297712,0.684,1.368,0.048,6.3080599608950685,0.21203562893764935
39,3.6557091415960046,0.165,0.33,1.854,3.04801216597871,2.517923093634586
40,1.2619351841096527,0.2295,0.459,2.7,2.226374103845318,1.2987182272431024
41,1.2879544662562437,0.75,1.5,0.606,5.486421898761677,0.5300890723441235
42,0.07805784643977233,1.0095,2.019,0.126,3.8696502281121012,1.3517271344775148
43,0.4943663607852248,0.489,0.978,2.016,0.5830979795785357,3.9226591353465134
44,3.434545243349983,0.36,0.72,1.176,0.7951336085161851,2.7034542689550296
45,1.3790219537693114,0.879,1.758,0.048,4.0551814034325435,0.5565935259613295
46,0.41630851434545246,0.6195,1.239,1.53,5.698457527699326,0.8746469693678036
47,3.707747705889186,0.1005,0.201,2.088,2.4119052791657616,1.9878340212904626
48,7.3374375653385995,0.132,0.264,0.288,3.233543341299153,1.722789485118401
49,0.039028923219886165,0.6525,1.305,1.572,6.520095589832718,0.0
50,0.27320246253920316,0.912,1.824,0.426,4.876819465565935,1.5902672170323702
51,1.6262051341619237,0.393,0.786,1.878,1.5902672170323702,1.1927004127742777
52,1.6652340573818099,0.522,1.044,1.344,1.1927004127742777,3.6046056919400393
53,0.039028923219886165,1.0425,2.085,0.012,4.479252661307843,0.15902672170323703
54,1.8603786734812406,0.7815,1.563,0.216,6.122528785574626,0.1855311753204432
55,2.966198164711349,0.2625,0.525,1.782,2.83597653704106,0.02650445361720617
56,6.85608084562667,0.198,0.396,0.246,2.014338474907669,1.404736041711927
57,1.5091183645022652,0.717,1.434,0.636,5.300890723441235,0.21203562893764935
58,0.5724242072249972,0.9765,1.953,0.03,3.6576145991744515,1.113187051922659
59,3.8768730398420264,0.4575,0.915,0.582,0.3710623506408864,4.0816858570497505
60,1.704262980601696,0.327,0.654,2.106,0.26504453617206175,3.1805344340647403
61,0.6114531304448833,0.8475,1.695,0.528,3.5515967847056267,1.060178144688247
62,2.0295040074340807,0.5865,1.173,0.918,5.1948729089724095,0.31805344340647407
63,5.425020327564177,0.0675,0.135,1.428,1.9083206604388443,1.537258309797958
64,4.631432222093159,0.051,0.102,1.86,2.7299587225722357,0.31805344340647407
65,3.6947380648158905,0.5715,1.143,0.21,6.0165109711058005,0.10601781446882468
66,0.5073760018585202,0.831,1.662,0.642,4.3732348468390185,1.113187051922659
67,4.930653966778953,0.3105,0.621,0.684,1.0866825983054529,2.464914186400174
68,5.242885352538042,0.441,0.882,0.018,1.5107538561807516,2.2528785574625245
69,0.15611569287954466,0.9615,1.923,0.282,4.770801651097111,0.21203562893764935
70,0.5333952840051109,0.7005,1.401,1.152,6.414077775363893,0.1855311753204432
71,7.025206179579511,0.1815,0.363,0.234,3.127525526830328,2.3058874646969367
72,5.750261354396562,0.246,0.492,0.564,2.332391918314143,2.517923093634586
73,1.873388314554536,0.7665,1.533,0.27,5.592439713230502,0.6361068868129481
74,0.10407712858636312,1.026,2.052,0.048,3.9491635889637196,1.0336736910710407
75,0.9627134394238589,0.5055,1.011,1.734,0.6891157940473603,5.300890723441235
76,0.6895109768846557,0.3765,0.753,2.376,0.4770801651097111,2.3058874646969367
77,0.598443489371588,0.8955,1.791,0.342,3.7636324136432764,2.1733651966109058
78,0.7285399001045418,0.636,1.272,1.32,5.406908537910059,0.13252226808603088
79,6.4788012545011044,0.1155,0.231,0.75,2.120356289376494,4.426243754073431
80,2.901149959344872,0.084,0.168,2.526,2.941994351509885,1.0866825983054529
81,0.6895109768846557,0.603,1.206,1.47,6.202042146426243,0.3710623506408864
82,0.10407712858636312,0.864,1.728,0.696,4.585270475776668,0.3710623506408864
83,5.0347310953653155,0.3435,0.687,0.504,1.2987182272431024,1.5107538561807516
84,3.8508537576954356,0.474,0.948,0.528,0.8746469693678036,2.8889854442754728
85,0.15611569287954466,0.993,1.986,0.156,4.161199217901369,0.5035846187269173
86,1.3530026716227206,0.7335,1.467,0.642,5.804475342168152,0.7421247012817728
87,1.5221280055755606,0.213,0.426,2.646,2.517923093634586,3.6576145991744515
88,7.363456847485191,0.1485,0.297,0.21,1.6962850315011948,3.975668042580925
89,0.039028923219886165,0.669,1.338,1.506,4.98283728003476,0.5300890723441235
90,0.3902892321988617,0.9285,1.857,0.306,3.339561155767978,2.4119052791657616
91,5.477058891857359,0.408,0.816,0.042,0.05300890723441234,5.274386269824028
92,4.2671622720408875,0.279,0.558,1.116,0.05300890723441234,3.7106235064088637
93,1.2879544662562437,0.798,1.596,0.414,3.339561155767978,2.014338474907669
94,0.936694157277268,0.5385,1.077,1.614,4.98283728003476,0.21203562893764935
95,7.9228714136368925,0.018,0.036,0.474,1.6962850315011948,1.9348251140560506
