,mmol_experiment1_reagent1_chemical1,mmol_experiment1_reagent2_chemical2,mmol_experiment1_reagent2_chemical3,mmol_experiment1_reagent3_chemical3,mmol_experiment1_reagent6_chemical5,mmol_experiment1_reagent7_chemical5,mmol_experiment2_reagent1_chemical1,mmol_experiment2_reagent4_chemical2,mmol_experiment2_reagent4_chemical4,mmol_experiment2_reagent5_chemical4,mmol_experiment2_reagent6_chemical5,mmol_experiment2_reagent7_chemical5
0,2.3417353931931704,0.12,0.24,2.64,1.4577449489463392,2.782967629806648,0.0,0.0,0.0,0.0,0.0,0.0
1,1.3399930305494252,0.6405,1.281,1.02,4.744297197479905,0.9541603302194221,0.0,0.0,0.0,0.0,0.0,0.0
2,0.06504820536647694,0.9,1.8,0.57,6.387573321746687,0.15902672170323703,0.0,0.0,0.0,0.0,0.0,0.0
3,0.8586363108374957,0.3795,0.759,2.286,3.1010210732131216,1.0071692374538346,0.0,0.0,0.0,0.0,0.0,0.0
4,0.9627134394238589,0.51,1.02,1.716,2.2793830110797306,3.8696502281121012,0.0,0.0,0.0,0.0,0.0,0.0
5,0.039028923219886165,1.0305,2.061,0.06,5.565935259613296,1.0336736910710407,0.0,0.0,0.0,0.0,0.0,0.0
6,0.7285399001045418,0.7695,1.539,0.786,3.9226591353465134,2.332391918314143,0.0,0.0,0.0,0.0,0.0,0.0
7,5.372981763270996,0.2505,0.501,0.72,0.6361068868129481,5.486421898761677,0.0,0.0,0.0,0.0,0.0,0.0
8,6.322685561621559,0.1845,0.369,0.546,0.4505757114925049,3.6046056919400393,0.0,0.0,0.0,0.0,0.0,0.0
9,1.4310605180624927,0.705,1.41,0.72,3.7106235064088637,0.768629154898979,0.0,0.0,0.0,0.0,0.0,0.0
10,0.6634916947380649,0.9645,1.929,0.036,5.353899630675646,0.1855311753204432,0.0,0.0,0.0,0.0,0.0,0.0
11,3.9289116041352075,0.4455,0.891,0.606,2.0938518357592875,4.161199217901369,0.0,0.0,0.0,0.0,0.0,0.0
12,2.1596004181670345,0.315,0.63,1.944,2.9154898978926784,2.782967629806648,0.0,0.0,0.0,0.0,0.0,0.0
13,1.2879544662562437,0.8355,1.671,0.264,6.175537692809038,0.31805344340647407,0.0,0.0,0.0,0.0,0.0,0.0
14,2.3807643164130563,0.5745,1.149,0.804,4.532261568542255,1.7492939387356072,0.0,0.0,0.0,0.0,0.0,0.0
15,1.2879544662562437,0.0555,0.111,3.384,1.2722137736258963,4.9033239191831415,0.0,0.0,0.0,0.0,0.0,0.0
16,5.7112324311766764,0.039,0.078,1.41,0.8481425157505974,5.300890723441235,0.0,0.0,0.0,0.0,0.0,0.0
