,mmol_experiment1_reagent1_chemical1,mmol_experiment1_reagent2_chemical2,mmol_experiment1_reagent2_chemical3,mmol_experiment1_reagent3_chemical3,mmol_experiment1_reagent6_chemical5,mmol_experiment1_reagent7_chemical5
0,3.083284934371007,0.4245,0.849,1.08,4.9033239191831415,0.3710623506408864
1,0.4943663607852248,0.945,1.89,0.192,6.546600043449923,0.02650445361720617
2,2.771053548611918,0.684,1.368,0.186,3.260047794916359,3.0215077123615033
3,4.5143454524335,0.165,0.33,1.458,2.4384097327829677,2.8624809906582662
4,4.644441863166454,0.2295,0.459,1.14,5.7249619813165324,0.6361068868129481
5,0.5464049250784063,0.75,1.5,0.948,4.0816858570497505,1.6167716706495765
6,0.15611569287954466,1.0095,2.019,0.09,0.7951336085161851,2.83597653704106
7,4.2801719131141835,0.489,0.978,0.27,0.6096024331957419,2.9154898978926784
8,1.9254268788477178,0.36,0.72,1.872,3.8696502281121012,1.3782315880947207
9,1.3530026716227206,0.879,1.758,0.06,5.512926352378883,0.39756680425809254
10,1.7432919038215824,0.6195,1.239,0.918,2.226374103845318,1.8818162068216382
11,0.8976652340573819,0.1005,0.201,3.384,3.04801216597871,3.127525526830328
12,3.49959344871646,0.132,0.264,2.058,6.3345644145122755,0.13252226808603088
13,0.20815425717272623,0.6525,1.305,1.494,4.691288290245492,0.768629154898979
14,0.5724242072249972,0.912,1.824,0.288,1.404736041711927,4.691288290245492
15,1.3530026716227206,0.393,0.786,2.004,1.0071692374538346,3.074516619595916
16,4.111046579161343,0.522,1.044,0.216,4.293721485987399,1.113187051922659
17,0.02601928214659078,1.0425,2.085,0.018,5.936997610254182,0.02650445361720617
18,0.48135671971192945,0.7815,1.563,0.852,2.6504453617206174,3.7106235064088637
19,1.105819491230108,0.2625,0.525,2.64,1.8288072995872258,3.445578970236802
20,2.666976420025555,0.198,0.396,2.178,5.115359548120791,0.07951336085161852
21,1.2619351841096527,0.717,1.434,0.75,3.4720834238540084,2.7299587225722357
22,0.637472412591474,0.9765,1.953,0.0,0.1855311753204432,4.797306104714316
23,2.875130677198281,0.4575,0.915,1.044,0.13252226808603088,5.645448620464915
24,5.69822279010338,0.327,0.654,0.264,3.419074516619596,2.4119052791657616
25,1.1318387733766988,0.8475,1.695,0.288,5.062350640886379,0.3710623506408864
26,3.447554884423278,0.5865,1.173,0.264,1.7757983923528133,2.968498805127091
27,5.047740736438611,0.0675,0.135,1.602,2.5974364544862047,1.0071692374538346
28,7.87083284934371,0.051,0.102,0.366,5.88398870301977,0.4505757114925049
29,2.8361017539783946,0.5715,1.143,0.606,4.240712578752988,1.1661959591570714
30,0.22116389824602162,0.831,1.662,0.774,0.9541603302194221,5.300890723441235
31,1.4310605180624927,0.3105,0.621,2.298,1.3782315880947207,4.6117749293938735
32,1.1708676965965852,0.441,0.882,1.896,4.63827938301108,0.5035846187269173
33,0.20815425717272623,0.9615,1.923,0.258,6.281555507277862,0.02650445361720617
34,0.3772795911255663,0.7005,1.401,1.224,2.9950032587442976,1.4312404953291331
35,1.4961087234289698,0.1815,0.363,2.784,2.1733651966109058,0.6361068868129481
36,3.4605645254965736,0.246,0.492,1.62,5.459917445144471,0.8746469693678036
37,0.22116389824602162,0.7665,1.533,1.032,3.8166413208776886,1.9878340212904626
38,0.15611569287954466,1.026,2.052,0.024,0.5565935259613295,5.645448620464915
39,2.1205714949471486,0.5055,1.011,1.2,0.7421247012817728,2.7299587225722357
40,0.15611569287954466,0.3765,0.753,2.622,4.028676949815338,0.7951336085161851
41,0.6114531304448833,0.8955,1.791,0.336,5.67195307408212,0.4240712578752987
42,0.8326170286909049,0.636,1.272,1.272,2.3854008255485555,2.570932000868998
43,7.3504472064118955,0.1155,0.231,0.348,3.2070388876819464,2.6504453617206174
44,1.9124172377744224,0.084,0.168,2.982,6.493591136215512,0.05300890723441234
45,2.601928214659078,0.603,1.206,0.588,4.850315011948729,1.3252226808603087
46,1.235915901963062,0.864,1.728,0.174,1.563762763415164,2.5444275472517925
47,5.69822279010338,0.3435,0.687,0.198,1.1661959591570714,4.691288290245492
48,2.0425136485073763,0.474,0.948,1.362,4.452748207690636,0.5300890723441235
49,0.41630851434545246,0.993,1.986,0.036,6.069519878340213,0.10601781446882468
50,1.3139737484028344,0.7335,1.467,0.66,2.809472083423854,1.0336736910710407
51,0.9627134394238589,0.213,0.426,2.904,1.9878340212904626,4.161199217901369
52,5.112788941805088,0.1485,0.297,1.248,5.247881816206822,0.7156202476645666
53,0.5333952840051109,0.669,1.338,1.278,3.6311101455572454,1.1927004127742777
54,0.7935881054710187,0.9285,1.857,0.12,0.34455789702368017,4.744297197479905
55,0.27320246253920316,0.408,0.816,2.442,0.23854008255485554,3.6311101455572454
56,2.2246486235335117,0.279,0.558,2.058,3.5250923310884206,1.563762763415164
57,0.41630851434545246,0.798,1.596,0.816,5.168368455355203,1.2722137736258963
58,1.105819491230108,0.5385,1.077,1.536,1.8818162068216382,4.293721485987399
59,3.408525961203392,0.018,0.036,2.556,2.7034542689550296,3.8431457744948947
60,2.289696828899989,0.015,0.03,3.084,5.990006517488595,0.05300890723441234
61,1.5611569287954468,0.534,1.068,1.344,4.3467303932218115,0.1855311753204432
62,0.5203856429318156,0.795,1.59,0.78,1.060178144688247,2.2793830110797306
63,2.8230921129050994,0.2745,0.549,1.8,1.4577449489463392,5.009341733651966
64,0.7285399001045418,0.405,0.81,2.244,4.744297197479905,0.4770801651097111
65,0.5724242072249972,0.924,1.848,0.24,6.387573321746687,0.0
66,1.2879544662562437,0.6645,1.329,0.948,3.1010210732131216,1.6432761242667826
67,5.073760018585202,0.144,0.288,1.284,2.2793830110797306,3.73712796002607
68,5.203856429318156,0.21,0.42,0.96,5.565935259613296,0.1855311753204432
69,0.767568823324428,0.729,1.458,0.93,3.9226591353465134,2.570932000868998
70,0.07805784643977233,0.9885,1.977,0.21,0.6361068868129481,3.4985878774712145
71,2.1205714949471486,0.4695,0.939,1.344,0.4505757114925049,3.9491635889637196
72,4.48832617028691,0.339,0.678,0.774,3.7106235064088637,2.3058874646969367
73,0.27320246253920316,0.8595,1.719,0.636,5.353899630675646,0.7951336085161851
74,1.8213497502613545,0.6,1.2,0.96,2.0938518357592875,1.3782315880947207
75,5.346962481124405,0.0795,0.159,1.416,2.9154898978926784,0.8746469693678036
76,2.640957137878964,0.1125,0.225,2.532,6.175537692809038,0.29154898978926785
77,3.5126030897897556,0.6315,1.263,0.054,4.532261568542255,1.1661959591570714
78,0.16912533395284007,0.891,1.782,0.558,1.2722137736258963,1.5902672170323702
79,2.771053548611918,0.372,0.744,1.434,0.8481425157505974,5.459917445144471
80,1.7953304681147637,0.5025,1.005,1.362,4.134694764284163,1.3782315880947207
81,0.07805784643977233,1.0215,2.043,0.078,5.7779708885509455,0.34455789702368017
82,1.6652340573818099,0.762,1.524,0.384,2.49141864001738,1.7757983923528133
83,6.114531304448833,0.2415,0.483,0.414,1.669780577883989,2.5444275472517925
84,4.592403298873273,0.177,0.354,1.374,4.956332826417555,1.5107538561807516
85,0.936694157277268,0.6975,1.395,0.978,3.3130567021507713,1.4312404953291331
86,0.5333952840051109,0.957,1.914,0.126,0.02650445361720617,5.618944166847708
87,1.3790219537693114,0.4365,0.873,1.818,0.02650445361720617,6.22854660004345
88,0.9497037983505635,0.3075,0.615,2.532,3.3130567021507713,3.074516619595916
89,0.6114531304448833,0.8265,1.653,0.612,4.956332826417555,0.29154898978926785
90,1.1708676965965852,0.567,1.134,1.392,1.669780577883989,2.3058874646969367
91,8.196073876176095,0.0465,0.093,0.234,2.49141864001738,1.2192048663914838
92,6.51783017772099,0.063,0.126,0.942,5.7779708885509455,0.15902672170323703
93,2.771053548611918,0.5835,1.167,0.588,4.134694764284163,1.2192048663914838
94,0.8846555929840865,0.843,1.686,0.42,0.8481425157505974,5.592439713230502
95,2.0295040074340807,0.324,0.648,1.968,1.2722137736258963,1.537258309797958
