,mmol_experiment1_reagent1_chemical1,mmol_experiment1_reagent2_chemical2,mmol_experiment1_reagent2_chemical3,mmol_experiment1_reagent3_chemical3,mmol_experiment1_reagent6_chemical5
42,2.966198164711349,0.303,0.606,0.42,0.9276558766022159
43,0.039028923219886165,0.675,1.35,0.282,1.3517271344775148
44,1.5481472877221514,0.489,0.978,0.33,4.63827938301108
45,3.902892321988617,0.117,0.234,0.732,6.255051053660656
46,2.302706469973284,0.1635,0.327,1.284,2.9950032587442976
47,0.8846555929840865,0.5355,1.071,0.45,2.1733651966109058
48,0.05203856429318156,0.7215,1.443,0.09,5.433412991527265
49,2.1205714949471486,0.3495,0.699,0.624,3.8166413208776886
50,1.2879544662562437,0.2565,0.513,1.38,0.5300890723441235
51,0.5203856429318156,0.6285,1.257,0.246,0.7421247012817728
52,2.5238703682193053,0.4425,0.885,0.066,4.002172496198131
53,1.4830990823556744,0.0705,0.141,2.034,5.645448620464915
54,4.8395864792658845,0.0945,0.189,0.39,2.3588963719313494
55,0.48135671971192945,0.465,0.93,0.918,3.1805344340647403
56,0.8326170286909049,0.651,1.302,0.012,6.467086682598306
57,0.2862121036124986,0.2805,0.561,1.746,4.823810558331523
58,2.927169241491463,0.3735,0.747,0.156,1.563762763415164
59,0.039028923219886165,0.744,1.488,0.006,1.1396915055398653
60,0.7805784643977234,0.558,1.116,0.408,4.426243754073431
61,4.098036938088048,0.1875,0.375,0.36,6.069519878340213
62,2.081542571727262,0.141,0.282,1.476,2.782967629806648
63,1.0147520037170403,0.5115,1.023,0.486,1.9613295676732567
64,0.32524102683238476,0.6975,1.395,0.06,5.247881816206822
65,2.940178882564758,0.327,0.654,0.336,3.6046056919400393
66,1.3399930305494252,0.234,0.468,1.446,0.31805344340647407
67,0.8065977465443142,0.6045,1.209,0.21,0.4240712578752987
68,2.471831803926124,0.4185,0.837,0.186,3.7106235064088637
69,2.940178882564758,0.048,0.096,1.452,5.353899630675646
70,5.880357765129516,0.036,0.072,0.144,2.0673473821420814
71,2.627947496805669,0.408,0.816,0.156,2.8889854442754728
72,1.040771285863631,0.5925,1.185,0.15,6.175537692809038
73,0.15611569287954466,0.222,0.444,2.04,4.532261568542255
74,1.4830990823556744,0.315,0.63,1.056,1.24570932000869
75,0.3642699500522709,0.6855,1.371,0.09,1.6432761242667826
76,0.9627134394238589,0.501,1.002,0.552,4.929828372800348
77,1.1578580555232898,0.129,0.258,1.95,6.57310449706713
78,2.5759089325124873,0.1755,0.351,1.11,3.286552248533565
79,0.5854338482982926,0.5475,1.095,0.54,2.464914186400174
80,0.10407712858636312,0.732,1.464,0.024,5.751466434933739
81,1.6522244163085145,0.3615,0.723,0.792,4.108190310666956
82,0.1170867696596585,0.2685,0.537,1.872,0.8216380621333913
83,0.234173539319317,0.639,1.278,0.336,0.6361068868129481
84,0.8456266697642003,0.4545,0.909,0.792,3.896154681729307
85,3.3825066790568012,0.0825,0.165,1.11,5.53943080599609
86,3.447554884423278,0.06,0.12,1.17,2.2793830110797306
87,0.3642699500522709,0.4305,0.861,1.11,3.1010210732131216
88,1.1318387733766988,0.6165,1.233,0.012,6.361068868129481
89,3.798815193402254,0.2445,0.489,0.27,4.717792743862699
90,0.5464049250784063,0.3375,0.675,1.398,1.4577449489463392
91,0.19514461609943085,0.7095,1.419,0.072,1.0336736910710407
92,0.18213497502613546,0.5235,1.047,0.822,4.320225939604605
93,1.274944825182948,0.153,0.306,1.8,5.963502063871388
94,3.4605645254965736,0.1065,0.213,0.978,2.676949815337823
95,1.366012312696016,0.477,0.954,0.462,1.8553117532044319
96,0.5333952840051109,0.663,1.326,0.102,5.141864001737996
97,2.2246486235335117,0.291,0.582,0.81,3.4985878774712145
98,2.640957137878964,0.1995,0.399,0.984,0.21203562893764935
99,1.196886978743176,0.57,1.14,0.168,0.15902672170323703
100,1.3920315948426067,0.384,0.768,0.822,3.445578970236802
101,4.696480427459635,0.0135,0.027,0.78,5.088855094503585
102,5.84132884190963,0.0105,0.021,0.264,1.8023028459700197
103,0.5464049250784063,0.381,0.762,1.224,2.623940908103411
104,0.9497037983505635,0.567,1.134,0.294,5.910493156636976
105,3.83784411662214,0.1965,0.393,0.444,4.267217032370193
106,3.421535602276687,0.288,0.576,0.27,0.9806647838366284
107,0.5724242072249972,0.66,1.32,0.096,1.404736041711927
108,1.1318387733766988,0.474,0.948,0.582,4.664783836628286
109,3.2914391915437338,0.1035,0.207,1.068,6.3080599608950685
110,0.767568823324428,0.15,0.3,2.046,3.04801216597871
111,1.6522244163085145,0.5205,1.041,0.156,2.226374103845318
112,0.2862121036124986,0.7065,1.413,0.042,5.486421898761677
113,3.200371704030666,0.3345,0.669,0.186,3.8696502281121012
114,2.901149959344872,0.243,0.486,0.69,0.5830979795785357
115,0.8716459519107912,0.6135,1.227,0.144,0.7951336085161851
116,1.639214775235219,0.4275,0.855,0.534,4.0551814034325435
117,5.919386688349402,0.057,0.114,0.042,5.698457527699326
118,2.302706469973284,0.0795,0.159,1.62,2.4119052791657616
119,2.237658264606807,0.4515,0.903,0.162,3.233543341299153
120,0.7285399001045418,0.636,1.272,0.12,6.520095589832718
121,1.3269833894761298,0.2655,0.531,1.326,4.876819465565935
122,3.0962945754443028,0.3585,0.717,0.138,1.5902672170323702
123,0.05203856429318156,0.729,1.458,0.06,1.1927004127742777
124,1.3530026716227206,0.5445,1.089,0.198,4.479252661307843
125,4.8525961203391805,0.1725,0.345,0.072,6.122528785574626
126,4.566384016726682,0.126,0.252,0.39,2.83597653704106
127,0.09106748751306773,0.498,0.996,0.966,2.014338474907669
128,0.02601928214659078,0.6825,1.365,0.258,5.300890723441235
129,2.406783598559647,0.312,0.624,0.642,3.6576145991744515
130,4.098036938088048,0.219,0.438,0.234,0.3710623506408864
131,1.2489255430363573,0.591,1.182,0.06,0.26504453617206175
132,2.289696828899989,0.405,0.81,0.324,3.5515967847056267
133,1.4180508769891973,0.033,0.066,2.214,5.1948729089724095
134,1.3790219537693114,0.045,0.09,2.184,1.9083206604388443
135,2.549889650365896,0.417,0.834,0.156,2.7299587225722357
136,0.702520617957951,0.6015,1.203,0.27,6.0165109711058005
137,4.293181554187479,0.231,0.462,0.096,4.3732348468390185
138,3.434545243349983,0.324,0.648,0.12,1.0866825983054529
139,0.06504820536647694,0.6945,1.389,0.192,1.5107538561807516
140,1.6782436984551052,0.5085,1.017,0.192,4.770801651097111
141,0.8846555929840865,0.138,0.276,2.04,6.414077775363893
142,1.4830990823556744,0.1845,0.369,1.578,3.127525526830328
143,0.8976652340573819,0.555,1.11,0.366,2.332391918314143
144,0.01300964107329539,0.741,1.482,0.03,5.592439713230502
145,1.9514461609943086,0.3705,0.741,0.618,3.9491635889637196
146,0.9106748751306772,0.2775,0.555,1.47,0.6891157940473603
147,0.6634916947380649,0.648,1.296,0.102,0.4770801651097111
148,0.2862121036124986,0.462,0.924,1.02,3.7636324136432764
149,3.447554884423278,0.0915,0.183,1.044,5.406908537910059
150,0.6114531304448833,0.069,0.138,2.442,2.120356289376494
151,1.7302822627482868,0.4395,0.879,0.444,2.941994351509885
152,0.299221744685794,0.6255,1.251,0.36,6.202042146426243
153,3.980950168428389,0.2535,0.507,0.15,4.585270475776668
154,0.8716459519107912,0.3465,0.693,1.212,1.2987182272431024
155,0.10407712858636312,0.7185,1.437,0.078,0.8746469693678036
156,0.05203856429318156,0.5325,1.065,0.846,4.161199217901369
157,0.702520617957951,0.1605,0.321,2.034,5.804475342168152
158,0.598443489371588,0.114,0.228,2.268,2.517923093634586
159,0.19514461609943085,0.486,0.972,0.966,1.6962850315011948
160,0.468347078638634,0.672,1.344,0.096,4.98283728003476
161,2.9141596004181674,0.3,0.6,0.456,3.339561155767978
162,2.7190149843187363,0.207,0.414,0.918,0.05300890723441234
163,0.4032988732721571,0.579,1.158,0.498,0.05300890723441234
164,1.9384365199210132,0.393,0.786,0.534,3.339561155767978
165,1.1838773376698806,0.0225,0.045,2.364,4.98283728003476
166,6.075502381228947,0.0165,0.033,0.132,1.6962850315011948
167,0.9627134394238589,0.387,0.774,1.008,2.517923093634586
168,0.02601928214659078,0.573,1.146,0.696,5.804475342168152
169,2.84911139505169,0.201,0.402,0.882,4.161199217901369
170,2.3417353931931704,0.294,0.588,0.744,0.8746469693678036
171,0.5724242072249972,0.666,1.332,0.072,1.2722137736258963
172,0.4943663607852248,0.48,0.96,0.852,4.558766022159461
173,3.824834475548845,0.1095,0.219,0.798,6.202042146426243
174,3.434545243349983,0.156,0.312,0.792,2.9154898978926784
175,0.05203856429318156,0.5265,1.053,0.87,2.0938518357592875
176,0.07805784643977233,0.7125,1.425,0.114,5.380404084292852
177,0.44232779649204323,0.3405,0.681,1.434,3.73712796002607
178,1.366012312696016,0.2475,0.495,1.38,0.4505757114925049
179,1.0277616447903357,0.6195,1.239,0.048,0.6626113404301543
180,0.234173539319317,0.4335,0.867,1.158,3.9491635889637196
181,2.6929957021721456,0.063,0.126,1.506,5.592439713230502
182,0.20815425717272623,0.0855,0.171,2.562,2.3058874646969367
183,1.0537809269369265,0.4575,0.915,0.684,3.127525526830328
184,0.702520617957951,0.642,1.284,0.108,6.414077775363893
185,0.15611569287954466,0.2715,0.543,1.842,4.770801651097111
186,0.18213497502613546,0.3645,0.729,1.458,1.4842494025635455
187,0.039028923219886165,0.735,1.47,0.042,1.0866825983054529
188,1.5871762109420373,0.549,1.098,0.072,4.3467303932218115
189,1.3530026716227206,0.1785,0.357,1.662,5.990006517488595
190,4.2801719131141835,0.132,0.264,0.498,2.7299587225722357
191,1.040771285863631,0.504,1.008,0.504,1.9083206604388443
192,0.2862121036124986,0.6885,1.377,0.114,5.168368455355203
193,3.486583807643165,0.318,0.636,0.12,3.5250923310884206
194,2.627947496805669,0.225,0.45,0.888,0.26504453617206175
195,0.702520617957951,0.5955,1.191,0.294,0.3710623506408864
196,2.771053548611918,0.411,0.822,0.078,3.6311101455572454
197,5.0347310953653155,0.039,0.078,0.522,5.274386269824028
198,3.941921245208503,0.027,0.054,1.074,1.9878340212904626
199,0.1170867696596585,0.399,0.798,1.35,2.809472083423854
200,0.767568823324428,0.585,1.17,0.306,6.09602433195742
201,2.9531885236380537,0.213,0.426,0.786,4.452748207690636
202,0.9236845162039726,0.306,0.612,1.35,1.1661959591570714
203,0.42931815541874785,0.678,1.356,0.09,1.5902672170323702
204,0.468347078638634,0.492,0.984,0.816,4.876819465565935
205,5.372981763270996,0.12,0.24,0.042,6.520095589832718
206,2.1465907770937394,0.1665,0.333,1.344,3.233543341299153
207,0.767568823324428,0.5385,1.077,0.492,2.4119052791657616
208,0.09106748751306773,0.723,1.446,0.066,5.698457527699326
209,1.9254268788477178,0.3525,0.705,0.702,4.0551814034325435
210,3.421535602276687,0.2595,0.519,0.384,0.768629154898979
211,0.9757230804971543,0.6315,1.263,0.024,0.5565935259613295
212,0.3512603089789755,0.4455,0.891,1.056,3.8431457744948947
213,5.203856429318156,0.0735,0.147,0.306,5.486421898761677
214,1.4830990823556744,0.051,0.102,2.112,2.1998696502281123
215,2.7970728307585087,0.4215,0.843,0.024,3.0215077123615033
216,1.0277616447903357,0.6075,1.215,0.096,6.3080599608950685
217,0.3772795911255663,0.237,0.474,1.878,4.664783836628286
218,2.211638982460216,0.33,0.66,0.66,1.3782315880947207
219,0.10407712858636312,0.7005,1.401,0.15,0.9806647838366284
220,0.01300964107329539,0.5145,1.029,0.936,4.267217032370193
221,1.8213497502613545,0.144,0.288,1.584,5.88398870301977
222,0.7155302590312463,0.0975,0.195,2.28,2.623940908103411
223,1.6652340573818099,0.468,0.936,0.36,1.8023028459700197
224,0.07805784643977233,0.654,1.308,0.348,5.062350640886379
225,0.2601928214659078,0.2835,0.567,1.746,3.445578970236802
226,2.640957137878964,0.1905,0.381,1.02,0.15902672170323703
227,1.1188291323034034,0.561,1.122,0.24,0.21203562893764935
228,1.5221280055755606,0.375,0.75,0.798,3.4985878774712145
229,0.5724242072249972,0.0045,0.009,2.718,5.115359548120791
230,0.8846555929840865,0.0045,0.009,2.574,1.8553117532044319
231,3.1743524218840746,0.3765,0.753,0.03,2.676949815337823
232,0.6634916947380649,0.5625,1.125,0.444,5.936997610254182
233,3.1353234986641887,0.1905,0.381,0.792,4.293721485987399
234,3.1483331397374843,0.2835,0.567,0.414,1.0336736910710407
235,0.42931815541874785,0.6555,1.311,0.18,1.4312404953291331
236,0.2862121036124986,0.4695,0.939,0.99,4.717792743862699
237,4.137065861307934,0.0975,0.195,0.702,6.361068868129481
238,0.2471831803926124,0.144,0.288,2.31,3.074516619595916
239,1.040771285863631,0.516,1.032,0.456,2.2528785574625245
240,0.2862121036124986,0.702,1.404,0.06,5.53943080599609
241,0.5464049250784063,0.33,0.66,1.428,3.896154681729307
242,3.9939598095016846,0.237,0.474,0.21,0.6096024331957419
243,0.3642699500522709,0.609,1.218,0.396,0.8216380621333913
244,0.8196073876176095,0.423,0.846,0.93,4.108190310666956
245,0.09106748751306773,0.051,0.102,2.754,5.751466434933739
246,4.995702172145429,0.075,0.15,0.396,2.464914186400174
247,2.536880009292601,0.4455,0.891,0.048,3.286552248533565
248,0.41630851434545246,0.6315,1.263,0.282,6.57310449706713
249,1.899407596701127,0.261,0.522,1.08,4.929828372800348
250,2.289696828899989,0.3525,0.705,0.534,1.6432761242667826
251,0.0,0.7245,1.449,0.102,1.2192048663914838
252,1.2619351841096527,0.5385,1.077,0.264,4.505757114925049
253,1.1448484144499944,0.168,0.336,1.8,6.149033239191832
254,2.0425136485073763,0.1215,0.243,1.572,2.8624809906582662
255,0.2862121036124986,0.492,0.984,0.9,2.0408429285248753
256,0.1431060518062493,0.678,1.356,0.222,5.32739517705844
257,2.7190149843187363,0.3075,0.615,0.516,3.6841190527916576
258,2.979207805784644,0.2145,0.429,0.768,0.39756680425809254
259,0.2471831803926124,0.585,1.17,0.546,0.31805344340647407
260,1.235915901963062,0.399,0.798,0.834,3.578101238322833
261,2.771053548611918,0.0285,0.057,1.608,5.221377362589616
262,1.5871762109420373,0.0405,0.081,2.106,1.9613295676732567
263,2.7580439075386227,0.411,0.822,0.084,2.7564631761894414
264,0.7545591822511326,0.597,1.194,0.264,6.043015424723007
265,0.42931815541874785,0.225,0.45,1.902,4.399739300456225
266,1.2879544662562437,0.318,0.636,1.134,1.1396915055398653
267,0.10407712858636312,0.69,1.38,0.192,1.537258309797958
268,1.3399930305494252,0.504,1.008,0.366,4.823810558331523
269,4.436287605993728,0.1335,0.267,0.42,6.467086682598306
270,4.319200836334069,0.1785,0.357,0.294,3.1805344340647403
271,0.44232779649204323,0.5505,1.101,0.594,2.3588963719313494
272,0.1170867696596585,0.7365,1.473,0.0,5.645448620464915
273,3.2263909861772566,0.3645,0.729,0.054,4.002172496198131
274,1.1448484144499944,0.2715,0.543,1.386,0.7156202476645666
275,0.5854338482982926,0.6435,1.287,0.156,0.5035846187269173
276,0.6895109768846557,0.4575,0.915,0.852,3.790136867260482
277,5.320943198977814,0.087,0.174,0.198,5.433412991527265
278,5.724242072249971,0.063,0.126,0.108,2.1468607429936997
279,0.637472412591474,0.435,0.87,0.966,2.968498805127091
280,1.040771285863631,0.6195,1.239,0.042,6.255051053660656
281,2.901149959344872,0.249,0.498,0.666,4.6117749293938735
282,2.393773957486352,0.342,0.684,0.528,1.3252226808603087
283,0.1431060518062493,0.7125,1.425,0.084,0.9276558766022159
284,1.6522244163085145,0.5265,1.053,0.132,4.214208125135781
285,2.601928214659078,0.156,0.312,1.176,5.830979795785357
286,3.265419909397143,0.1095,0.219,1.056,2.570932000868998
287,1.1448484144499944,0.4815,0.963,0.546,1.7492939387356072
288,0.15611569287954466,0.666,1.332,0.264,5.035846187269172
289,0.9236845162039726,0.2955,0.591,1.392,3.3925700630023896
290,0.5854338482982926,0.2025,0.405,1.92,0.10601781446882468
291,0.4943663607852248,0.573,1.146,0.48,0.07951336085161852
292,0.01300964107329539,0.3885,0.777,1.44,3.3660656093851835
293,1.0928098501568126,0.0165,0.033,2.43,5.009341733651966
294,5.69822279010338,0.0225,0.045,0.282,1.722789485118401
295,0.5203856429318156,0.3945,0.789,1.182,2.5444275472517925
296,1.4310605180624927,0.579,1.158,0.024,5.804475342168152
297,1.5481472877221514,0.2085,0.417,1.452,4.187703671518575
298,3.707747705889186,0.3015,0.603,0.084,0.9011514229850098
299,0.6765013358113603,0.672,1.344,0.0,1.2987182272431024
300,2.198629341386921,0.486,0.972,0.042,4.585270475776668
301,3.408525961203392,0.1155,0.231,0.966,6.22854660004345
302,4.150075502381229,0.162,0.324,0.438,2.941994351509885
303,1.6652340573818099,0.5325,1.065,0.102,2.120356289376494
304,0.18213497502613546,0.7185,1.437,0.042,5.406908537910059
305,0.8976652340573819,0.348,0.696,1.194,3.7636324136432764
306,2.2636775467533976,0.255,0.51,0.936,0.4770801651097111
307,0.42931815541874785,0.6255,1.251,0.3,0.6891157940473603
308,1.0147520037170403,0.4395,0.879,0.774,3.975668042580925
309,0.8586363108374957,0.069,0.138,2.328,5.618944166847708
310,0.637472412591474,0.0915,0.183,2.34,2.332391918314143
311,0.09106748751306773,0.4635,0.927,1.104,3.1540299804475342
312,0.42931815541874785,0.6495,1.299,0.204,6.440582228981099
313,4.0720176559414565,0.2775,0.555,0.012,4.797306104714316
314,2.8621210361249854,0.3705,0.741,0.198,1.5107538561807516
315,0.02601928214659078,0.7425,1.485,0.018,1.113187051922659
316,1.2229062608897665,0.5565,1.113,0.21,4.3732348468390185
317,1.3399930305494252,0.1845,0.369,1.644,6.0165109711058005
318,4.059008014868161,0.138,0.276,0.576,2.7299587225722357
319,1.4310605180624927,0.51,1.02,0.3,1.9348251140560506
320,0.3642699500522709,0.696,1.392,0.048,5.1948729089724095
321,2.8881403182715766,0.324,0.648,0.372,3.5515967847056267
322,3.4735741665698687,0.231,0.462,0.474,0.29154898978926785
323,0.22116389824602162,0.603,1.206,0.486,0.39756680425809254
324,1.5871762109420373,0.417,0.834,0.6,3.6576145991744515
325,0.8065977465443142,0.0465,0.093,2.442,5.300890723441235
326,2.3287257521198748,0.0345,0.069,1.788,2.014338474907669
327,2.0164943663607855,0.405,0.81,0.45,2.83597653704106
328,0.299221744685794,0.591,1.182,0.498,6.122528785574626
329,3.49959344871646,0.2205,0.441,0.504,4.479252661307843
330,0.767568823324428,0.312,0.624,1.398,1.1927004127742777
331,0.09106748751306773,0.684,1.368,0.222,1.6167716706495765
332,0.2471831803926124,0.498,0.996,0.894,4.9033239191831415
333,0.9106748751306772,0.1275,0.255,2.07,6.546600043449923
334,3.3825066790568012,0.174,0.348,0.744,3.260047794916359
335,0.1431060518062493,0.5445,1.089,0.756,2.4384097327829677
336,0.07805784643977233,0.7305,1.461,0.042,5.7249619813165324
337,1.9254268788477178,0.3585,0.717,0.678,4.0816858570497505
338,3.4735741665698687,0.2655,0.531,0.336,0.7951336085161851
339,0.6765013358113603,0.6375,1.275,0.138,0.5830979795785357
340,1.9254268788477178,0.4515,0.903,0.306,3.8696502281121012
341,3.6557091415960046,0.081,0.162,0.99,5.512926352378883
342,2.406783598559647,0.057,0.114,1.662,2.226374103845318
343,0.09106748751306773,0.429,0.858,1.242,3.04801216597871
344,0.8716459519107912,0.615,1.23,0.138,6.3345644145122755
345,1.7563015448948778,0.243,0.486,1.218,4.691288290245492
346,2.237658264606807,0.336,0.672,0.624,1.404736041711927
347,0.22116389824602162,0.7065,1.413,0.072,1.0071692374538346
348,0.6114531304448833,0.522,1.044,0.63,4.267217032370193
349,1.7432919038215824,0.15,0.3,1.596,5.910493156636976
350,3.0312463700778256,0.1035,0.207,1.188,2.6504453617206174
351,1.235915901963062,0.4755,0.951,0.528,1.8288072995872258
352,0.05203856429318156,0.66,1.32,0.336,5.088855094503585
353,1.6131954930886283,0.2895,0.579,1.098,3.4720834238540084
354,3.5516320130096415,0.1965,0.393,0.576,0.1855311753204432
355,1.0928098501568126,0.5685,1.137,0.222,0.13252226808603088
356,0.6114531304448833,0.3825,0.765,1.188,3.419074516619596
357,0.15611569287954466,0.0105,0.021,2.886,5.035846187269172
358,5.477058891857359,0.0135,0.027,0.42,1.7757983923528133
359,2.367754675339761,0.3855,0.771,0.366,2.5974364544862047
360,0.2601928214659078,0.5715,1.143,0.594,5.857484249402563
361,4.7485189917528166,0.1995,0.399,0.012,4.240712578752988
362,1.8343593913346499,0.2925,0.585,0.984,0.9541603302194221
363,0.039028923219886165,0.663,1.326,0.33,1.3517271344775148
364,0.15611569287954466,0.4785,0.957,1.014,4.63827938301108
365,0.1431060518062493,0.1065,0.213,2.508,6.281555507277862
366,0.8065977465443142,0.153,0.306,2.016,2.9950032587442976
367,1.0928098501568126,0.525,1.05,0.396,2.1733651966109058
368,0.234173539319317,0.7095,1.419,0.054,5.459917445144471
369,2.966198164711349,0.339,0.678,0.276,3.8166413208776886
370,2.0425136485073763,0.246,0.492,1.074,0.5300890723441235
371,0.5724242072249972,0.6165,1.233,0.27,0.7421247012817728
372,0.01300964107329539,0.432,0.864,1.266,4.028676949815338
373,3.6817284237425953,0.06,0.12,1.062,5.67195307408212
374,0.8716459519107912,0.084,0.168,2.262,2.3854008255485555
375,0.15611569287954466,0.4545,0.909,1.11,3.2070388876819464
376,0.637472412591474,0.6405,1.281,0.144,6.493591136215512
377,1.899407596701127,0.2685,0.537,1.05,4.850315011948729
378,0.6504820536647695,0.3615,0.723,1.254,1.563762763415164
379,0.07805784643977233,0.7335,1.467,0.03,1.1661959591570714
380,1.1838773376698806,0.5475,1.095,0.264,4.426243754073431
381,4.371239400627251,0.177,0.354,0.276,6.069519878340213
382,4.00696945057498,0.1305,0.261,0.63,2.782967629806648
383,0.936694157277268,0.501,1.002,0.564,1.9613295676732567
384,0.3902892321988617,0.687,1.374,0.072,5.247881816206822
385,0.8846555929840865,0.315,0.63,1.332,3.6046056919400393
386,0.936694157277268,0.222,0.444,1.68,0.34455789702368017
387,0.02601928214659078,0.594,1.188,0.612,0.23854008255485554
388,2.940178882564758,0.408,0.816,0.012,3.4985878774712145
389,2.2246486235335117,0.0375,0.075,1.824,5.141864001737996
390,2.771053548611918,0.048,0.096,1.53,1.8818162068216382
391,0.7805784643977234,0.42,0.84,0.96,2.7034542689550296
392,0.19514461609943085,0.606,1.212,0.486,5.963502063871388
393,2.7840631896852135,0.234,0.468,0.78,4.320225939604605
394,1.4440701591357883,0.327,0.654,1.026,1.060178144688247
395,0.2862121036124986,0.699,1.398,0.072,1.4577449489463392
396,0.06504820536647694,0.513,1.026,0.918,4.744297197479905
397,3.642699500522709,0.141,0.282,0.756,6.387573321746687
398,3.616680218376118,0.1875,0.375,0.582,3.1010210732131216
399,0.33825066790568015,0.5595,1.119,0.606,2.2793830110797306
400,0.039028923219886165,0.7455,1.491,0.0,5.565935259613296
401,3.265419909397143,0.3735,0.747,0.0,3.9226591353465134
402,3.746776629109072,0.2805,0.561,0.15,0.6361068868129481
403,0.6244627715181786,0.6525,1.305,0.102,0.4240712578752987
404,0.41630851434545246,0.4665,0.933,0.942,3.7106235064088637
405,4.813567197119294,0.0945,0.189,0.402,5.353899630675646
406,4.6574515042397495,0.072,0.144,0.564,2.0673473821420814
407,0.3772795911255663,0.4425,0.885,1.056,2.8889854442754728
408,0.3772795911255663,0.6285,1.257,0.312,6.175537692809038
409,0.4943663607852248,0.258,0.516,1.74,4.532261568542255
410,0.3512603089789755,0.351,0.702,1.434,1.24570932000869
411,0.19514461609943085,0.7215,1.443,0.024,0.8481425157505974
412,0.02601928214659078,0.5355,1.071,0.846,4.134694764284163
413,3.3694970379835056,0.165,0.33,0.786,5.7779708885509455
414,2.432802880706238,0.1185,0.237,1.404,2.49141864001738
415,1.5221280055755606,0.489,0.978,0.342,1.669780577883989
416,0.22116389824602162,0.675,1.35,0.198,4.956332826417555
417,3.1223138575908935,0.3045,0.609,0.342,3.3130567021507713
418,0.9627134394238589,0.2115,0.423,1.71,0.02650445361720617
419,0.767568823324428,0.582,1.164,0.318,0.02650445361720617
420,0.5073760018585202,0.396,0.792,1.182,3.3130567021507713
421,6.088512022302242,0.0255,0.051,0.09,4.956332826417555
422,1.5481472877221514,0.0195,0.039,2.208,1.669780577883989
423,2.536880009292601,0.3915,0.783,0.264,2.49141864001738
424,0.1170867696596585,0.576,1.152,0.642,5.7779708885509455
425,4.579393657799978,0.2055,0.411,0.066,4.134694764284163
426,2.84911139505169,0.2985,0.597,0.492,0.8481425157505974
427,0.2601928214659078,0.669,1.338,0.204,1.2722137736258963
428,0.07805784643977233,0.483,0.966,1.032,4.532261568542255
429,2.406783598559647,0.1125,0.225,1.44,6.175537692809038
430,2.276687187826693,0.159,0.318,1.314,2.8889854442754728
431,0.936694157277268,0.5295,1.059,0.45,2.0673473821420814
432,0.299221744685794,0.7155,1.431,0.0,5.353899630675646
433,3.1483331397374843,0.345,0.69,0.168,3.7106235064088637
434,3.811824834475549,0.252,0.504,0.234,0.4505757114925049
435,0.27320246253920316,0.6225,1.245,0.384,0.6361068868129481
