,chemical1 [M],chemical2 [M],chemical3 [M],chemical5 [M]
0,4.3365470244317965,0.5066889632107023,1.668896321070234,5.820933514592659
1,4.798986206580127,0.352557127312296,1.6517954298150164,6.3160776302156165
2,0.5800476911660364,0.8964968152866242,2.3980891719745223,6.808999761532795
3,2.4730308491863355,0.6722350230414746,2.3536866359447006,5.129894248491516
4,2.505047908794112,0.06861702127659575,3.1755319148936167,6.767094540563278
5,3.7025206179579517,0.053571428571428575,2.8727678571428577,5.79784922876385
6,4.374545245894507,0.6226725082146769,1.3373493975903614,6.183404841692129
7,1.610313878779234,0.8990228013029316,2.019543973941368,6.359917751794315
8,0.5062714096919195,0.3626179245283019,3.994103773584905,4.625777282248246
9,1.89289475542399,0.5400739827373613,3.2256473489519117,3.627613257102201
10,0.7791870589353389,1.0235294117647058,2.085561497326203,6.661547165821872
11,1.049164602685112,0.8035714285714286,2.7476958525345623,5.129894248491516
12,7.360150529864353,0.19723756906077347,0.8519337016574585,6.003771261356094
13,6.089918469985841,0.2627027027027027,1.2064864864864866,6.447029258239339
14,2.5843079332956984,0.8617381489841985,1.825056433408578,5.564140375621159
15,0.013825335890855887,1.0871413390010627,2.2826780021253983,6.788069417371613
16,0.18264074940911454,0.542656587473002,3.3660907127429804,6.468689543724184
17,1.7105559432921558,0.45054282267792517,3.376357056694813,4.124335966971768
18,0.6145106958584228,1.0282258064516128,2.498847926267281,5.129894248491516
19,1.1930238538829834,0.6910480349344977,2.652838427947598,6.249958494887045
20,2.8269895159270573,0.11867088607594937,2.889240506329114,6.933654532771234
21,3.1110011262228103,0.08804347826086957,2.9543478260869565,6.338021517157998
22,1.1739231129178782,0.7416563658838071,3.166872682323857,3.571057409487605
23,0.25098985993495926,0.9228295819935691,2.540192926045016,6.61901146067421
24,1.8041539083226543,0.3689057421451788,2.980498374864572,6.403567883680363
25,2.825112068033744,0.511400651465798,2.234527687296417,6.359917751794314
26,0.5280666118311782,1.2177121771217712,2.4870848708487086,3.683890847163958
27,2.0798213402732433,0.8054024255788313,2.0606394707828004,6.04897673512864
28,6.060829535771417,0.2275189599133261,1.3001083423618633,6.403567883680364
29,8.02163967523819,0.16311659192825112,0.6827354260089686,5.704994500564556
30,2.889401681442155,0.7508455467869223,1.9007891770011272,5.587748395059249
31,0.7742188098879297,0.983528161530287,2.139213602550478,6.788069417371612
32,3.5572116716397537,0.4465270121278942,2.097023153252481,6.048976735128641
33,6.37115984068918,0.31506849315068497,1.2260273972602742,5.3250957039135685
34,1.2338074967471018,0.9543817527010805,2.5642256902761105,4.2318035187135905
35,0.9557521402530605,0.587171052631579,2.9901315789473686,6.161122989964592
36,4.60816660047612,0.016198704103671704,2.3779697624190064,6.468689543724184
37,8.077075737448796,0.0231042654028436,1.2049763033175354,4.52208687307783
38,5.084050997946604,0.6375442739079104,1.3388429752066118,4.599946495548178
39,2.080976319667489,0.869967355821545,1.870511425462459,6.316077630215616
40,5.083422722934582,0.30032292787944026,1.5758880516684606,6.533390611776332
41,6.04756557828924,0.4642857142857143,1.0442176870748299,5.469172968629845
42,0.18264074940911454,1.0043196544276458,2.4427645788336934,6.468689543724183
43,0.15708677475987848,0.734357848518112,3.0691547749725583,6.138792220889683
44,6.497966141983155,0.15806111696522654,1.112750263435195,6.9542770818591535
45,7.891562497207752,0.2357142857142857,0.5043956043956044,6.116412373201424
46,0.9213176828463158,0.8974358974358975,2.9084249084249083,3.8510744572008964
47,0.05601567738770889,1.0705059203444565,2.3541442411194837,6.533390611776332
48,1.6531588104187513,0.523756906077348,2.8309392265193374,6.003771261356094
49,2.2405492959564284,0.3833333333333333,2.8666666666666667,5.889878581601371
50,0.6830458683170961,1.0549450549450547,2.7032967032967035,3.8510744572008964
51,0.15159539386255222,0.6403601694915255,3.098516949152542,6.850727418006679
52,1.9686546809325298,0.08888888888888889,3.358730158730159,6.8715250118682665
53,6.250023418852739,0.1347926267281106,1.6866359447004609,5.129894248491516
54,0.9810549006091605,0.6967213114754098,2.7442622950819673,6.2278224346440725
55,1.3202172759369528,0.9482029598308668,1.9344608879492602,6.892278636186805
56,4.151710593882245,0.4114754098360656,1.8524590163934425,6.227822434644073
57,4.491423703875789,0.6035714285714285,1.7214285714285715,4.417408936201029
58,0.11840401431895689,1.1672354948805461,2.389078498293516,5.3973802019111545
59,2.351857310733034,0.8770022883295194,1.9668192219679634,5.276630353997565
60,0.2080433007456619,0.2638592750533049,3.853944562899787,6.725010619291117
61,7.001768057691475,0.20695553021664764,1.1459521094640819,5.349245484886535
62,0.19840411222890572,0.7647058823529411,2.9542483660130716,6.294085935240681
63,0.5913473215134267,1.0163847780126851,2.134249471458774,6.892278636186806
64,2.904068695053537,0.4988726042841037,2.3979706877113864,5.587748395059249
65,3.892531970735708,0.35494880546075086,2.273037542662116,5.397380201911154
66,0.11215207821806371,1.0252463054187193,3.070197044334975,3.6557867058215407
67,1.6969097052124422,0.6538901601830663,2.7151029748283757,5.276630353997566
68,5.718676450400433,0.05614973262032086,1.7422459893048128,6.661547165821872
69,3.478513655961334,0.07379679144385028,2.7401069518716574,6.6615471658218715
70,4.134956189782534,0.6356756756756756,1.3621621621621622,6.447029258239339
71,0.9115035146894859,0.8996815286624205,2.238853503184713,6.808999761532796
72,3.9251945638285513,0.37542857142857144,2.2388571428571433,5.300890723441234
73,6.126816437665747,0.5556900726392252,1.1476997578692494,4.043052246692467
74,0.5532998929754854,1.0665212649945472,2.1919302071973825,6.272046275827414
75,2.6346755949351075,0.8220823798627003,1.9462242562929062,5.276630353997566
76,1.9204020674231816,0.21975582685904552,3.3362930077691453,5.912758243128124
77,1.471893698073566,0.32116788321167883,3.7883211678832116,3.9337510234782878
78,0.6645106110082776,0.8887627695800228,2.683314415437003,5.445296373115002
79,0.05541913130264277,1.110223642172524,2.2268370607028753,6.746074988830964
80,1.9284202475902459,0.5790929203539823,2.5984513274336285,5.981093515387234
81,1.8839503036585115,0.4481185860889396,3.0239452679589514,5.349245484886535
82,0.908299323054995,0.981203007518797,2.1299677765843175,6.57629300276544
83,2.8957398697345873,0.7084690553745928,1.8078175895765474,6.359917751794315
84,3.444535769406269,0.14082278481012658,2.560126582278481,6.933654532771233
85,4.69877624647257,0.11823529411764706,2.5376470588235294,4.677256520683442
86,3.321610486798823,0.6606382978723405,1.6148936170212767,6.767094540563278
87,0.557158075944128,0.9427194860813705,2.354389721627409,6.640302083968141
88,0.6615071732184096,0.3829449152542373,3.378177966101695,6.850727418006679
89,2.2777352255071417,0.5268528464017185,2.407089151450054,6.576293002765441
90,0.3888311155156779,1.2590286425902864,2.5330012453300124,3.3996995299778776
91,2.913924131801456,0.8484162895927602,1.7104072398190044,5.516764101318931
92,2.448203790598257,0.2527352297592998,2.9606126914660837,6.205637936632518
93,6.957965338077084,0.18707865168539325,1.1359550561797753,5.65825414299907
94,0.5764751134274605,0.8209580838323353,3.122155688622755,4.28515118362016
95,0.8406653659650621,1.0010593220338984,2.059322033898305,6.850727418006679
