,mmol_experiment1_reagent1_chemical1,mmol_experiment1_reagent2_chemical2,mmol_experiment1_reagent2_chemical3,mmol_experiment1_reagent3_chemical3,mmol_experiment1_reagent6_chemical5,mmol_experiment1_reagent7_chemical5
0,0.19514461609943085,0.59718,0.29859,0.33912,2.968498805127091,2.83597653704106
1,0.936694157277268,0.7303800000000001,0.36519000000000007,0.15543,3.339561155767978,2.014338474907669
2,0.5203856429318156,0.52614,0.26307,0.35011000000000003,6.069519878340213,0.4240712578752987
3,0.6114531304448833,0.94794,0.47397,0.04082,5.433412991527265,0.23854008255485554
4,0.598443489371588,0.89022,0.44511,0.08321,3.286552248533565,1.8288072995872258
5,1.0928098501568126,0.47508000000000006,0.23754000000000003,0.31714,2.464914186400174,2.464914186400174
6,1.5221280055755606,0.64824,0.32412,0.14287,2.49141864001738,2.3854008255485555
7,2.4588221628528286,0.67266,0.33633,0.01256,0.29154898978926785,0.1855311753204432
8,4.8525961203391805,0.24420000000000003,0.12210000000000001,0.026690000000000002,6.520095589832718,0.02650445361720617
9,1.4570798002090837,0.59718,0.29859,0.18683000000000002,0.7951336085161851,1.1396915055398653
10,0.5724242072249972,0.9945600000000001,0.49728000000000006,0.01256,1.113187051922659,0.8481425157505974
11,0.32524102683238476,0.55944,0.27972,0.35011000000000003,0.5300890723441235,0.31805344340647407
12,0.9757230804971543,0.8214000000000001,0.41070000000000007,0.08635000000000001,3.3130567021507713,3.1010210732131216
13,0.18213497502613546,0.83694,0.41847,0.17113,3.0215077123615033,0.5565935259613295
14,3.5256127308630507,0.09546,0.04773,0.29202000000000006,0.5830979795785357,2.8624809906582662
15,2.3287257521198748,0.19314,0.09657,0.36738,3.233543341299153,2.809472083423854
16,1.535137646648856,0.68598,0.34299,0.11461,3.3925700630023896,0.26504453617206175
17,1.4180508769891973,0.1443,0.07215,0.5118199999999999,4.558766022159461,0.9541603302194221
18,4.709490068532931,0.2109,0.10545,0.06751,1.113187051922659,5.512926352378883
19,3.083284934371007,0.53724,0.26862,0.03297,0.4505757114925049,5.247881816206822
20,1.6522244163085145,0.7858800000000001,0.39294000000000007,0.029830000000000002,2.5444275472517925,1.1927004127742777
21,0.299221744685794,0.9901200000000001,0.49506000000000006,0.048670000000000005,2.1733651966109058,3.8431457744948947
22,2.771053548611918,0.35520000000000007,0.17760000000000004,0.19939,0.7421247012817728,1.669780577883989
23,0.0,0.70818,0.35409,0.28417000000000003,0.39756680425809254,3.127525526830328
24,1.1188291323034034,0.7770000000000001,0.38850000000000007,0.10048,6.57310449706713,0.0
25,0.6765013358113603,0.8769000000000001,0.43845000000000006,0.08321,4.452748207690636,1.1661959591570714
26,0.637472412591474,0.8325000000000001,0.41625000000000006,0.11932000000000001,6.202042146426243,0.02650445361720617
27,1.600185852015333,0.30858,0.15429,0.37366000000000005,0.9011514229850098,2.0673473821420814
28,0.468347078638634,1.01676,0.50838,0.00942,4.956332826417555,0.8481425157505974
29,4.501335811360204,0.30192,0.15096,0.02826,1.7492939387356072,4.0551814034325435
30,1.6782436984551052,0.04662,0.02331,0.5495,5.7779708885509455,0.7156202476645666
31,3.044256011151121,0.022200000000000004,0.011100000000000002,0.40192,2.332391918314143,1.3782315880947207
32,0.22116389824602162,1.01232,0.50616,0.04239,4.452748207690636,0.9541603302194221
33,3.772795911255663,0.24642000000000003,0.12321000000000001,0.15543,1.4577449489463392,2.8624809906582662
34,3.421535602276687,0.21978000000000003,0.10989000000000002,0.21666,2.941994351509885,3.286552248533565
35,1.4180508769891973,0.31524,0.15762,0.39093,0.15902672170323703,2.3854008255485555
36,1.3530026716227206,0.8769000000000001,0.43845000000000006,0.00157,5.857484249402563,0.31805344340647407
37,1.4961087234289698,0.45954,0.22977,0.27946000000000004,5.300890723441235,1.2722137736258963
38,4.150075502381229,0.31524,0.15762,0.06123000000000001,5.88398870301977,0.23854008255485554
39,0.3122313857590893,0.9879000000000001,0.49395000000000006,0.048670000000000005,5.221377362589616,1.2987182272431024
40,1.1318387733766988,0.13098,0.06549,0.5557799999999999,1.9878340212904626,2.464914186400174
41,1.105819491230108,0.9146400000000001,0.45732000000000006,0.00471,1.0071692374538346,1.2722137736258963
42,1.2098966198164711,0.25308,0.12654,0.46001,0.8746469693678036,2.7034542689550296
43,3.265419909397143,0.51948,0.25974,0.02355,5.433412991527265,0.15902672170323703
44,0.9236845162039726,0.55278,0.27639,0.2826,2.0938518357592875,3.6576145991744515
45,1.470089441282379,0.22644000000000003,0.11322000000000002,0.44745000000000007,5.380404084292852,1.24570932000869
46,0.2471831803926124,0.75258,0.37629,0.22294,2.3588963719313494,0.9541603302194221
47,1.5871762109420373,0.6282600000000002,0.3141300000000001,0.14915,4.929828372800348,0.8216380621333913
48,0.2601928214659078,0.9102,0.4551,0.10990000000000001,4.3732348468390185,2.0938518357592875
49,2.081542571727262,0.6216,0.3108,0.0942,6.493591136215512,0.10601781446882468
50,0.234173539319317,0.77034,0.38517,0.21195000000000003,3.5515967847056267,2.5974364544862047
51,2.107561853873853,0.54834,0.27417,0.14287,2.0408429285248753,3.5250923310884206
52,0.9106748751306772,0.69486,0.34743,0.18369,0.9806647838366284,5.141864001737996
53,0.06504820536647694,1.04118,0.52059,0.04082,6.175537692809038,0.29154898978926785
54,0.1300964107329539,0.41070000000000007,0.20535000000000003,0.47885,1.4577449489463392,4.293721485987399
55,0.1431060518062493,0.5106,0.2553,0.40663,5.433412991527265,0.7156202476645666
56,1.9514461609943086,0.71484,0.35742,0.04396,3.04801216597871,0.10601781446882468
57,3.4605645254965736,0.47508000000000006,0.23754000000000003,0.031400000000000004,2.809472083423854,2.3854008255485555
58,0.2862121036124986,1.04118,0.52059,0.01413,4.293721485987399,0.0
59,1.8343593913346499,0.21978000000000003,0.10989000000000002,0.4082,1.060178144688247,1.9613295676732567
60,2.549889650365896,0.17538000000000004,0.08769000000000002,0.35325,2.0673473821420814,3.286552248533565
61,0.2471831803926124,1.03008,0.51504,0.026690000000000002,0.7421247012817728,2.464914186400174
62,0.234173539319317,0.6771,0.33855,0.27788999999999997,4.028676949815338,0.6891157940473603
