,mmol_experiment1_reagent1_chemical1,mmol_experiment1_reagent2_chemical2,mmol_experiment1_reagent2_chemical3,mmol_experiment1_reagent3_chemical3,mmol_experiment1_reagent6_chemical5,mmol_experiment1_reagent7_chemical5
0,2.8230921129050994,0.2085,0.417,0.864,0.9541603302194221,5.459917445144471
1,3.7858055523289584,0.3015,0.603,0.048,1.3517271344775148,0.29154898978926785
2,0.44232779649204323,0.672,1.344,0.108,4.63827938301108,1.0071692374538346
3,1.366012312696016,0.486,0.972,0.426,6.281555507277862,0.31805344340647407
4,3.486583807643165,0.1155,0.231,0.93,2.9950032587442976,3.6046056919400393
5,2.471831803926124,0.162,0.324,1.212,2.1733651966109058,2.941994351509885
6,1.600185852015333,0.5325,1.065,0.132,5.459917445144471,0.4770801651097111
7,0.0,0.7185,1.437,0.126,3.8166413208776886,2.7299587225722357
8,3.044256011151121,0.348,0.696,0.204,0.5300890723441235,2.809472083423854
9,1.1578580555232898,0.255,0.51,1.446,0.7421247012817728,3.578101238322833
10,0.702520617957951,0.6255,1.251,0.174,4.028676949815338,1.5902672170323702
11,1.9644558020676037,0.4395,0.879,0.336,5.67195307408212,0.13252226808603088
12,4.059008014868161,0.069,0.138,0.852,2.3854008255485555,0.6096024331957419
13,0.6114531304448833,0.0915,0.183,2.352,3.2070388876819464,0.02650445361720617
14,1.300964107329539,0.4635,0.927,0.546,6.493591136215512,0.07951336085161852
15,0.5594145661517017,0.6495,1.299,0.144,4.850315011948729,0.05300890723441234
16,3.109304216517598,0.2775,0.555,0.456,1.563762763415164,0.21203562893764935
17,0.42931815541874785,0.3705,0.741,1.32,1.1661959591570714,2.464914186400174
18,0.02601928214659078,0.7425,1.485,0.018,4.426243754073431,2.1998696502281123
19,0.05203856429318156,0.5565,1.113,0.75,6.069519878340213,0.10601781446882468
20,0.2862121036124986,0.1845,0.369,2.13,2.782967629806648,3.339561155767978
21,2.0295040074340807,0.138,0.276,1.512,1.9613295676732567,2.226374103845318
22,0.5203856429318156,0.51,1.02,0.72,5.247881816206822,1.0336736910710407
23,0.4032988732721571,0.696,1.392,0.03,3.6046056919400393,2.3058874646969367
24,1.8343593913346499,0.324,0.648,0.858,0.34455789702368017,0.13252226808603088
25,3.798815193402254,0.231,0.462,0.324,0.23854008255485554,2.120356289376494
26,0.7415495411778372,0.603,1.206,0.246,3.4985878774712145,0.5830979795785357
27,1.4440701591357883,0.417,0.834,0.666,5.141864001737996,1.1927004127742777
28,1.2879544662562437,0.0465,0.093,2.22,1.8818162068216382,0.02650445361720617
29,4.813567197119294,0.0345,0.069,0.642,2.7034542689550296,2.968498805127091
30,1.769311185968173,0.405,0.81,0.564,5.963502063871388,0.5300890723441235
31,1.274944825182948,0.591,1.182,0.048,4.320225939604605,1.5107538561807516
32,1.8213497502613545,0.2205,0.441,1.278,1.060178144688247,1.404736041711927
33,1.4440701591357883,0.312,0.624,1.086,1.4577449489463392,1.060178144688247
34,0.22116389824602162,0.684,1.368,0.162,4.744297197479905,1.669780577883989
35,1.2879544662562437,0.498,0.996,0.414,6.387573321746687,0.21203562893764935
36,0.1170867696596585,0.1275,0.255,2.436,3.1010210732131216,3.0215077123615033
37,3.8508537576954356,0.174,0.348,0.528,2.2793830110797306,3.127525526830328
38,0.33825066790568015,0.5445,1.089,0.666,5.565935259613296,0.6361068868129481
39,0.06504820536647694,0.7305,1.461,0.048,3.9226591353465134,2.2528785574625245
40,1.9774654431408991,0.3585,0.717,0.654,0.6361068868129481,4.929828372800348
41,0.4032988732721571,0.2655,0.531,1.752,0.4240712578752987,4.452748207690636
42,0.1431060518062493,0.6375,1.275,0.384,3.7106235064088637,1.404736041711927
43,1.0667905680102219,0.4515,0.903,0.702,5.353899630675646,0.26504453617206175
44,3.83784411662214,0.081,0.162,0.906,2.0673473821420814,3.975668042580925
45,5.789290277616448,0.057,0.114,0.102,2.8889854442754728,1.4312404953291331
46,1.3530026716227206,0.429,0.858,0.66,6.175537692809038,0.15902672170323703
47,0.32524102683238476,0.615,1.23,0.39,4.532261568542255,2.0408429285248753
48,1.6131954930886283,0.243,0.486,1.284,1.24570932000869,3.73712796002607
49,0.02601928214659078,0.336,0.672,1.644,0.8481425157505974,1.5107538561807516
50,0.16912533395284007,0.7065,1.413,0.096,4.134694764284163,0.13252226808603088
51,0.8586363108374957,0.522,1.044,0.516,5.7779708885509455,0.34455789702368017
52,4.423277964920432,0.15,0.3,0.36,2.49141864001738,1.6432761242667826
53,2.8621210361249854,0.1035,0.207,1.266,1.669780577883989,0.6891157940473603
54,1.1838773376698806,0.4755,0.951,0.552,4.956332826417555,0.7421247012817728
55,0.7805784643977234,0.66,1.32,0.0,3.3130567021507713,1.24570932000869
56,0.8065977465443142,0.2895,0.579,1.47,0.02650445361720617,2.9154898978926784
57,0.06504820536647694,0.1965,0.393,2.184,0.02650445361720617,4.6117749293938735
58,0.3772795911255663,0.5685,1.137,0.552,3.3130567021507713,1.3782315880947207
59,0.2601928214659078,0.3825,0.765,1.35,4.956332826417555,0.3710623506408864
60,0.07805784643977233,0.0105,0.021,2.922,1.669780577883989,0.7421247012817728
61,4.878615402485772,0.0135,0.027,0.696,2.49141864001738,3.233543341299153
62,2.302706469973284,0.3855,0.771,0.396,5.7779708885509455,0.4770801651097111
63,0.5073760018585202,0.5715,1.143,0.48,4.134694764284163,0.31805344340647407
64,2.666976420025555,0.1995,0.399,0.972,0.8481425157505974,1.8023028459700197
65,3.941921245208503,0.2925,0.585,0.012,1.2722137736258963,3.1805344340647403
66,0.6244627715181786,0.663,1.326,0.06,4.532261568542255,0.02650445361720617
67,0.7935881054710187,0.4785,0.957,0.72,6.175537692809038,0.29154898978926785
68,0.20815425717272623,0.1065,0.213,2.478,2.8889854442754728,2.809472083423854
69,1.5481472877221514,0.153,0.306,1.674,2.0673473821420814,4.028676949815338
70,0.4032988732721571,0.525,1.05,0.714,5.353899630675646,0.23854008255485554
71,0.18213497502613546,0.7095,1.419,0.078,3.7106235064088637,1.537258309797958
72,2.2246486235335117,0.339,0.678,0.618,0.4505757114925049,4.691288290245492
73,2.771053548611918,0.246,0.492,0.738,0.6361068868129481,1.1927004127742777
74,1.001742362643745,0.6165,1.233,0.072,3.9226591353465134,1.404736041711927
75,1.7563015448948778,0.432,0.864,0.462,5.565935259613296,0.15902672170323703
76,5.84132884190963,0.06,0.12,0.066,2.2793830110797306,2.6504453617206174
77,4.410268323847137,0.084,0.168,0.63,3.1010210732131216,3.2070388876819464
78,0.5203856429318156,0.4545,0.909,0.942,6.387573321746687,0.23854008255485554
