,chemical1 [M],chemical2 [M],chemical3 [M],chemical4 [M],chemical5 [M]
0,0.769894218105645,1.1702898550724636,2.3768115942028984,0.0,4.097306839374867
1,0.47409195765492307,0.7604501607717042,2.7620578778135045,0.0,6.619011460674209
2,6.167746043568928,0.20837927232635062,1.3693495038588754,0.0,6.048976735128641
3,6.195736191493809,0.27375809935205186,1.1306695464362853,0.0,6.468689543724184
4,0.04679727004782514,0.9280575539568345,3.1582733812949644,0.0,4.258509334179409
5,0.07375079973523464,1.1717687074829932,2.384353741496599,0.0,5.469172968629845
6,0.068906997210251,0.5450211864406779,3.327330508474576,0.0,6.85072741800668
7,4.556304474994219,0.4324324324324324,1.7635135135135136,0.0,5.6113032432823875
8,0.02846748593718904,0.9896061269146608,2.602844638949672,0.0,6.205637936632517
9,2.478026871103884,0.6964285714285714,2.0097402597402594,0.0,6.425322089019678
10,1.6814212997249243,0.13636363636363638,3.552026286966046,0.0,6.183404841692129
11,7.334398364325053,0.10905840286054827,1.4052443384982123,0.0,4.391083495580045
12,0.8020740489084704,0.7546239210850801,3.2996300863131935,0.0,3.627613257102201
13,0.5900701134756008,0.9411447084233262,2.3812095032397407,0.0,6.468689543724184
14,1.300964107329539,0.3857142857142857,3.243956043956044,0.0,6.116412373201424
15,0.23578240751175011,0.5133262260127932,3.342217484008529,0.0,6.725010619291117
16,0.029367135605632932,1.130925507900677,2.4650112866817158,0.0,5.564140375621159
17,0.17915819274665262,0.7849576271186441,2.796610169491525,0.0,6.85072741800668
18,4.818385582701996,0.24183006535947713,1.869281045751634,0.0,6.29408593524068
19,5.105779312579344,0.1746119733924612,1.9523281596452327,0.0,5.935587173698057
20,0.9213176828463158,0.826007326007326,3.0512820512820507,0.0,3.851074457200896
21,0.8792311836476838,1.0721649484536082,2.2611683848797255,0.0,5.252314405242459
22,1.5043268050491454,0.4464668094218415,2.9100642398286936,0.0,6.64030208396814
23,2.7464797821401374,0.3183333333333333,2.763333333333333,0.0,5.889878581601371
24,2.3243031197947097,1.001240694789082,2.1364764267990077,0.0,3.485697373975005
25,0.42201296546483924,0.610738255033557,3.2818791946308727,0.0,5.7515257290134185
26,1.8127045439747058,0.028938906752411574,3.6077170418006426,0.0,6.619011460674209
27,2.4866913007231277,0.040209790209790215,3.6678321678321675,0.0,4.880773509928409
28,2.133699674891271,0.632118451025057,2.5353075170842825,0.0,5.373340254968904
