,mmol_experiment1_reagent1_chemical1,mmol_experiment1_reagent2_chemical2,mmol_experiment1_reagent2_chemical3,mmol_experiment1_reagent3_chemical3,mmol_experiment1_reagent6_chemical5,mmol_experiment1_reagent7_chemical5
0,1.3530026716227206,0.636,1.272,1.032,0.10601781446882468,5.751466434933739
1,6.231618074108492,0.1155,0.231,0.864,0.07951336085161852,3.260047794916359
2,0.2862121036124986,0.084,0.168,3.732,3.3660656093851835,3.2070388876819464
3,0.48135671971192945,0.603,1.206,1.566,5.009341733651966,0.26504453617206175
4,1.5871762109420373,0.864,1.728,0.012,1.722789485118401,4.240712578752988
5,1.6782436984551052,0.3435,0.687,2.052,2.5444275472517925,2.120356289376494
6,3.811824834475549,0.474,0.948,0.546,5.804475342168152,0.6626113404301543
7,0.42931815541874785,0.993,1.986,0.03,4.187703671518575,1.6432761242667826
8,2.640957137878964,0.7335,1.467,0.048,0.9011514229850098,3.5515967847056267
9,1.7172726216749914,0.213,0.426,2.556,1.2987182272431024,3.6576145991744515
10,0.7935881054710187,0.1485,0.297,3.24,4.585270475776668,0.10601781446882468
11,2.4197932396329422,0.669,1.338,0.408,6.22854660004345,0.0
12,0.8065977465443142,0.9285,1.857,0.114,2.941994351509885,2.3854008255485555
13,2.289696828899989,0.408,0.816,1.512,2.120356289376494,2.1998696502281123
14,5.307933557904519,0.279,0.558,0.636,5.406908537910059,1.1661959591570714
15,0.44232779649204323,0.798,1.596,0.804,3.7636324136432764,1.537258309797958
16,3.070275293297712,0.5385,1.077,0.63,0.4770801651097111,3.4720834238540084
17,2.3287257521198748,0.018,0.036,3.054,0.6891157940473603,3.5515967847056267
18,5.255894993611338,0.015,0.03,1.716,3.975668042580925,0.4505757114925049
19,4.410268323847137,0.534,1.068,0.03,5.618944166847708,0.31805344340647407
20,0.637472412591474,0.795,1.59,0.726,2.332391918314143,2.226374103845318
21,1.274944825182948,0.2745,0.549,2.514,3.1540299804475342,1.3517271344775148
22,1.4570798002090837,0.405,0.81,1.908,6.440582228981099,0.13252226808603088
23,0.48135671971192945,0.924,1.848,0.282,4.797306104714316,1.6962850315011948
24,2.3287257521198748,0.6645,1.329,0.468,1.5107538561807516,2.5974364544862047
25,4.618422581019863,0.144,0.288,1.494,1.113187051922659,3.6576145991744515
26,2.51086072714601,0.21,0.42,2.202,4.3732348468390185,2.1998696502281123
27,2.536880009292601,0.729,1.458,0.114,6.0165109711058005,0.07951336085161852
28,0.2471831803926124,0.9885,1.977,0.132,2.7299587225722357,1.060178144688247
29,0.6765013358113603,0.4695,0.939,2.01,1.9348251140560506,4.028676949815338
30,3.6687187826692997,0.339,0.678,1.152,5.1948729089724095,0.10601781446882468
31,0.9236845162039726,0.8595,1.719,0.336,3.5515967847056267,0.31805344340647407
32,2.8881403182715766,0.6,1.2,0.468,0.29154898978926785,3.4985878774712145
33,6.725984434893717,0.0795,0.159,0.78,0.39756680425809254,4.3467303932218115
